# BUSCO version is: 4.1.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2020-09-10, number of species: 3354, number of BUSCOs: 67)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
61069at7742	Complete	chr3	40097108	40125127	1461.5	907	https://www.orthodb.org/v10?query=61069at7742	nuclear pore complex protein Nup133
61105at7742	Complete	chr1	171770412	171790169	596.5	525	https://www.orthodb.org/v10?query=61105at7742	thrombospondin type-1 domain-containing protein 1
61914at7742	Complete	chr2	127396674	127416687	781.7	633	https://www.orthodb.org/v10?query=61914at7742	ribonucleases P/MRP protein subunit POP1
61935at7742	Complete	chr28	2799499	2813498	1299.1	815	https://www.orthodb.org/v10?query=61935at7742	DNA-directed RNA polymerase
62115at7742	Complete	chr23	4371989	4384276	1193.5	1019	https://www.orthodb.org/v10?query=62115at7742	claspin
62216at7742	Complete	chrZ	26557530	26571605	1131.2	664	https://www.orthodb.org/v10?query=62216at7742	Very low density lipoprotein receptor
62221at7742	Complete	chr4	79147288	79203765	829.2	776	https://www.orthodb.org/v10?query=62221at7742	ellis-van Creveld syndrome protein
62307at7742	Complete	chr1	170073014	170148377	827.3	605	https://www.orthodb.org/v10?query=62307at7742	retinoblastoma-associated protein
62345at7742	Complete	chr4	60028656	60056088	1191.6	747	https://www.orthodb.org/v10?query=62345at7742	Microsomal triglyceride transfer protein
62525at7742	Complete	chr7	13876599	13896441	1307.0	680	https://www.orthodb.org/v10?query=62525at7742	dnaJ homolog subfamily C member 10
62592at7742	Complete	chr5	4101278	4143518	942.0	542	https://www.orthodb.org/v10?query=62592at7742	Kinesin-like protein
62617at7742	Complete	chr26	2011651	2046247	1326.2	710	https://www.orthodb.org/v10?query=62617at7742	Dual serine/threonine and tyrosine protein kinase
62905at7742	Complete	chr3	43345896	43439484	1143.3	566	https://www.orthodb.org/v10?query=62905at7742	Phosphodiesterase
63057at7742	Complete	chr11	10895866	10920095	1246.5	781	https://www.orthodb.org/v10?query=63057at7742	uncharacterized protein KIAA0355 homolog
63142at7742	Complete	chr1	59918539	59937749	1237.4	725	https://www.orthodb.org/v10?query=63142at7742	ATP-dependent DNA helicase DDX11 isoform X1
63198at7742	Complete	chr4	91054704	91063514	1302.9	727	https://www.orthodb.org/v10?query=63198at7742	VPS16, CORVET/HOPS core subunit
63207at7742	Fragmented	chr15	6807115	6816888	1065.7	572	https://www.orthodb.org/v10?query=63207at7742	Squamous cell carcinoma antigen recognized by T cells 3
63317at7742	Complete	chr33	5525596	5552943	813.3	557	https://www.orthodb.org/v10?query=63317at7742	GLI family zinc finger 1
63488at7742	Complete	chr26	3913879	3929956	1256.6	669	https://www.orthodb.org/v10?query=63488at7742	Cold shock domain containing E1
63922at7742	Complete	chr1	163198095	163201888	1293.2	709	https://www.orthodb.org/v10?query=63922at7742	protocadherin-20
63939at7742	Complete	chr1	111618801	111670323	1380.0	782	https://www.orthodb.org/v10?query=63939at7742	periodic tryptophan protein 2 homolog
64048at7742	Complete	chr26	574354	593222	1734.8	912	https://www.orthodb.org/v10?query=64048at7742	importin-9
64168at7742	Complete	chr10	3677728	3795301	1430.6	878	https://www.orthodb.org/v10?query=64168at7742	S phase cyclin A-associated protein in the endoplasmic reticulum isoform X1
64333at7742	Complete	chr1	89855676	89907949	1294.4	1136	https://www.orthodb.org/v10?query=64333at7742	transmembrane protease serine 7
64336at7742	Complete	chr2	41439331	41464606	1368.1	669	https://www.orthodb.org/v10?query=64336at7742	calpain-7
64359at7742	Complete	chr14	1382543	1394283	938.0	512	https://www.orthodb.org/v10?query=64359at7742	mismatch repair endonuclease PMS2
64461at7742	Complete	chr3	63709871	63742855	1376.2	727	https://www.orthodb.org/v10?query=64461at7742	DNA-binding protein RFX6
64473at7742	Complete	chr2	28955317	29026746	1697.8	842	https://www.orthodb.org/v10?query=64473at7742	sorting nexin-13 isoform X1
64479at7742	Complete	chr5	38539602	38612056	1233.9	727	https://www.orthodb.org/v10?query=64479at7742	tubulin polyglutamylase TTLL5 isoform X1
64591at7742	Complete	chr4	34254950	34293045	981.1	655	https://www.orthodb.org/v10?query=64591at7742	protein inturned
64603at7742	Complete	chr3	22145964	22166014	1613.9	835	https://www.orthodb.org/v10?query=64603at7742	Integrator complex subunit 7
64807at7742	Complete	chr8	19401107	19428986	1035.2	695	https://www.orthodb.org/v10?query=64807at7742	ZZ-type zinc finger-containing protein 3
64860at7742	Complete	chr4	11668216	11671647	863.7	728	https://www.orthodb.org/v10?query=64860at7742	APC membrane recruitment protein 1
64971at7742	Complete	chr9	15291800	15352085	1701.1	836	https://www.orthodb.org/v10?query=64971at7742	26S proteasome non-ATPase regulatory subunit 1
64985at7742	Complete	chr24	1569396	1584457	1401.1	998	https://www.orthodb.org/v10?query=64985at7742	nuclear factor related to kappa-B-binding protein
65316at7742	Complete	chr4	39265924	39327576	1339.5	728	https://www.orthodb.org/v10?query=65316at7742	sorting nexin-25
65634at7742	Complete	chr2	62037343	62086207	1175.7	1161	https://www.orthodb.org/v10?query=65634at7742	Nucleoporin 153
65671at7742	Complete	chr10	20527224	20533778	243.4	601	https://www.orthodb.org/v10?query=65671at7742	Alpha-mannosidase
65757at7742	Complete	chr23	4359957	4370617	1585.1	715	https://www.orthodb.org/v10?query=65757at7742	protein argonaute-4
65834at7742	Complete	chr7	4833039	4893464	907.9	2027	https://www.orthodb.org/v10?query=65834at7742	collagen alpha-1(XXII) chain
65838at7742	Complete	chr18	7451597	7521155	835.7	714	https://www.orthodb.org/v10?query=65838at7742	Centrosomal protein 112
66047at7742	Complete	chr6	11297409	11330181	1272.8	793	https://www.orthodb.org/v10?query=66047at7742	DNA replication ATP-dependent helicase/nuclease DNA2
66052at7742	Complete	chr2	142541024	142625924	1673.6	910	https://www.orthodb.org/v10?query=66052at7742	zinc finger protein ZFAT
66726at7742	Complete	chr6	10033198	10057167	1591.8	772	https://www.orthodb.org/v10?query=66726at7742	Gamma-tubulin complex component
66866at7742	Complete	chr14	1395660	1408038	667.9	467	https://www.orthodb.org/v10?query=66866at7742	radial spoke head 10 homolog B
66867at7742	Complete	chr1	42898830	42923328	1524.6	772	https://www.orthodb.org/v10?query=66867at7742	transmembrane and TPR repeat-containing protein 3
66884at7742	Missing
66944at7742	Complete	chrZ	68709288	68726346	1278.0	682	https://www.orthodb.org/v10?query=66944at7742	phospholipase A-2-activating protein
67119at7742	Complete	chrZ	58014953	58053346	845.3	689	https://www.orthodb.org/v10?query=67119at7742	SMC5-SMC6 complex localization factor protein 1
67465at7742	Complete	chr1	50979695	50997613	1122.0	670	https://www.orthodb.org/v10?query=67465at7742	Phospholipase A2 group VI
68016at7742	Complete	chr3	86776519	86816340	1100.8	890	https://www.orthodb.org/v10?query=68016at7742	Zinc finger protein 451
68376at7742	Complete	chr8	17138471	17182107	1359.9	699	https://www.orthodb.org/v10?query=68376at7742	Tubulin tyrosine ligase like 7
68501at7742	Missing
68557at7742	Complete	chr2	138155067	138178764	1409.9	704	https://www.orthodb.org/v10?query=68557at7742	protein FAM91A1
68589at7742	Complete	chr5	38371820	38392992	1500.7	765	https://www.orthodb.org/v10?query=68589at7742	serine/threonine-protein kinase Nek9
68766at7742	Missing
68813at7742	Complete	chr10	13279357	13295504	368.5	380	https://www.orthodb.org/v10?query=68813at7742	treslin
68853at7742	Complete	chr1	195106434	195161469	1475.3	913	https://www.orthodb.org/v10?query=68853at7742	EMSY, BRCA2 interacting transcriptional repressor
69330at7742	Complete	chr8	1850731	1873263	1357.8	896	https://www.orthodb.org/v10?query=69330at7742	Kinesin family member 14
69398at7742	Complete	chr24	4295620	4300969	1117.4	743	https://www.orthodb.org/v10?query=69398at7742	NLR family member X1
69813at7742	Complete	chr1	79885729	79906537	1470.7	810	https://www.orthodb.org/v10?query=69813at7742	WD repeat domain 3
69819at7742	Complete	chr2	108001950	108012826	1395.9	676	https://www.orthodb.org/v10?query=69819at7742	DNA replication licensing factor MCM4
69988at7742	Complete	chr6	5520195	5556302	1497.1	847	https://www.orthodb.org/v10?query=69988at7742	proto-oncogene tyrosine-protein kinase receptor Ret
70039at7742	Complete	chr1	169111123	169140982	1470.5	727	https://www.orthodb.org/v10?query=70039at7742	conserved oligomeric Golgi complex subunit 3
70131at7742	Complete	chr2	68316321	68418486	1274.0	788	https://www.orthodb.org/v10?query=70131at7742	GPI ethanolamine phosphate transferase 1
70359at7742	Complete	chr3	67151499	67208391	809.8	595	https://www.orthodb.org/v10?query=70359at7742	armadillo repeat-containing protein 2
70459at7742	Complete	chr7	9992734	10025621	1287.1	680	https://www.orthodb.org/v10?query=70459at7742	general transcription factor 3C polypeptide 3
71417at7742	Complete	chr3	30281372	30313496	1370.6	690	https://www.orthodb.org/v10?query=71417at7742	cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1
71963at7742	Complete	chr7	36181549	36208072	972.5	547	https://www.orthodb.org/v10?query=71963at7742	polypeptide N-acetylgalactosaminyltransferase 5
72074at7742	Complete	chr13	11039033	11049203	1430.1	755	https://www.orthodb.org/v10?query=72074at7742	netrin receptor UNC5A
72241at7742	Complete	chr1	1339503	1366776	1343.9	610	https://www.orthodb.org/v10?query=72241at7742	Smoothened, frizzled class receptor
72648at7742	Complete	chr5	40876292	40970535	1115.9	904	https://www.orthodb.org/v10?query=72648at7742	centrosomal protein 128 
72731at7742	Complete	chr2	13057846	13100562	1245.5	629	https://www.orthodb.org/v10?query=72731at7742	cullin-2
72937at7742	Missing
73001at7742	Complete	chr7	10027482	10056518	1092.4	740	https://www.orthodb.org/v10?query=73001at7742	GPI inositol-deacylase
73217at7742	Complete	chr14	13550084	13554938	1250.7	626	https://www.orthodb.org/v10?query=73217at7742	WD repeat domain 24
73229at7742	Complete	chr1	141655855	141658593	1423.5	776	https://www.orthodb.org/v10?query=73229at7742	DNA ligase
73313at7742	Complete	chr6	28505287	28518725	988.9	794	https://www.orthodb.org/v10?query=73313at7742	DNA cross-link repair 1A protein
73527at7742	Complete	chr21	1438217	1457850	1306.8	658	https://www.orthodb.org/v10?query=73527at7742	pantothenate kinase 4
73684at7742	Complete	chr3	17013574	17028106	1146.8	654	https://www.orthodb.org/v10?query=73684at7742	Minichromosome maintenance 8 homologous recombination repair factor
73826at7742	Complete	chr9	16045329	16050855	1492.9	737	https://www.orthodb.org/v10?query=73826at7742	26S proteasome non-ATPase regulatory subunit 2
73984at7742	Complete	chr2	21682611	21706595	1105.6	773	https://www.orthodb.org/v10?query=73984at7742	cilia- and flagella-associated protein 69
74281at7742	Complete	chr7	27378650	27386943	614.9	737	https://www.orthodb.org/v10?query=74281at7742	coiled-coil domain-containing protein 14
74297at7742	Complete	chr15	5993265	6006256	982.8	705	https://www.orthodb.org/v10?query=74297at7742	WD repeat-containing protein 66
74327at7742	Complete	chr15	7447900	7454203	911.1	570	https://www.orthodb.org/v10?query=74327at7742	tuftelin-interacting protein 11
74593at7742	Complete	chr3	9858660	9983555	1180.6	863	https://www.orthodb.org/v10?query=74593at7742	EH domain binding protein 1
74629at7742	Complete	chr12	10138335	10148697	1564.0	746	https://www.orthodb.org/v10?query=74629at7742	DNA replication licensing factor MCM2
74887at7742	Complete	chr26	595868	614752	1621.4	724	https://www.orthodb.org/v10?query=74887at7742	Leucine zipper like transcription regulator 1
74922at7742	Complete	chr1	104361313	104419315	1311.6	660	https://www.orthodb.org/v10?query=74922at7742	A disintegrin and metalloproteinase with thrombospondin motifs 5
74963at7742	Complete	chr1	120306429	120408886	1164.5	629	https://www.orthodb.org/v10?query=74963at7742	Phosphate regulating endopeptidase homolog X-linked
75305at7742	Complete	chrZ	81324892	81371393	1030.0	731	https://www.orthodb.org/v10?query=75305at7742	synphilin-1
75464at7742	Complete	chr8	15464741	15469690	1391.6	694	https://www.orthodb.org/v10?query=75464at7742	Leucine rich repeat containing 8 VRAC subunit C
75522at7742	Complete	chr8	30152808	30176853	1397.9	720	https://www.orthodb.org/v10?query=75522at7742	mutS protein homolog 4
75557at7742	Complete	chr1	36455211	36492133	1825.5	1277	https://www.orthodb.org/v10?query=75557at7742	zinc finger C3H1 domain-containing protein
75578at7742	Complete	chr4	9901614	9904127	1350.2	710	https://www.orthodb.org/v10?query=75578at7742	SLIT and NTRK-like protein 4
75780at7742	Complete	chr2	20537633	20575106	1155.5	720	https://www.orthodb.org/v10?query=75780at7742	protein FAM171A1
75797at7742	Complete	chr1	136395955	136422412	1328.5	742	https://www.orthodb.org/v10?query=75797at7742	transforming growth factor-beta receptor-associated protein 1
75874at7742	Complete	chr3	67974158	67992929	1098.2	616	https://www.orthodb.org/v10?query=75874at7742	BEN domain-containing protein 3
75881at7742	Complete	chr11	510445	522708	733.7	602	https://www.orthodb.org/v10?query=75881at7742	Dynein regulatory complex subunit 7
76024at7742	Complete	chr13	16374639	16409353	1471.0	855	https://www.orthodb.org/v10?query=76024at7742	probable ATP-dependent RNA helicase DDX46
76138at7742	Complete	chrZ	22452215	22497231	1356.7	705	https://www.orthodb.org/v10?query=76138at7742	dimethylglycine dehydrogenase, mitochondrial
76178at7742	Complete	chr11	7288149	7304560	889.2	628	https://www.orthodb.org/v10?query=76178at7742	NEDD4-binding protein 1
76254at7742	Complete	chr1	110474372	110477545	1058.5	692	https://www.orthodb.org/v10?query=76254at7742	Zinc finger and BTB domain containing 21
76384at7742	Complete	chr6	11439584	11463984	1416.8	898	https://www.orthodb.org/v10?query=76384at7742	cell division cycle and apoptosis regulator protein 1
76822at7742	Complete	chr13	10899230	10906450	1123.8	730	https://www.orthodb.org/v10?query=76822at7742	protein FAM193B
76947at7742	Complete	chr9	10688060	10708569	1321.7	637	https://www.orthodb.org/v10?query=76947at7742	Transient receptor potential cation channel subfamily C member 1
76998at7742	Complete	chr2	122586187	122605336	1068.8	827	https://www.orthodb.org/v10?query=76998at7742	Leucine rich repeat and coiled-coil centrosomal protein 1
77080at7742	Complete	chr10	9577361	9594180	1205.2	770	https://www.orthodb.org/v10?query=77080at7742	AP-4 complex subunit epsilon
77215at7742	Complete	chr3	17672162	17701439	1243.7	685	https://www.orthodb.org/v10?query=77215at7742	Nuclear VCP-like
77231at7742	Complete	chr3	46644883	46657255	1054.8	557	https://www.orthodb.org/v10?query=77231at7742	F-box only protein 30
77322at7742	Complete	chr6	17321219	17341079	1267.6	688	https://www.orthodb.org/v10?query=77322at7742	lymphoid-specific helicase
77473at7742	Complete	chr15	12879143	12915189	1395.9	697	https://www.orthodb.org/v10?query=77473at7742	Two pore segment channel 1
77680at7742	Complete	chr2	17448659	17506470	950.7	652	https://www.orthodb.org/v10?query=77680at7742	armadillo repeat-containing protein 3
77923at7742	Complete	chr8	11220223	11255977	485.7	404	https://www.orthodb.org/v10?query=77923at7742	SWT1, RNA endoribonuclease homolog
78292at7742	Complete	chr1	81318626	81339530	1256.5	744	https://www.orthodb.org/v10?query=78292at7742	chromodomain-helicase-DNA-binding protein 1-like
78340at7742	Complete	chr1	151650673	151671260	1138.1	678	https://www.orthodb.org/v10?query=78340at7742	SLIT and NTRK-like protein 6
78565at7742	Complete	chr3	54672238	54694956	828.0	594	https://www.orthodb.org/v10?query=78565at7742	tumor necrosis factor alpha-induced protein 3
78812at7742	Complete	chr17	6935885	6942253	1011.1	556	https://www.orthodb.org/v10?query=78812at7742	general transcription factor 3C polypeptide 4
78822at7742	Complete	chr2	111084406	111106949	600.5	463	https://www.orthodb.org/v10?query=78822at7742	trimethylguanosine synthase
78859at7742	Complete	chr1	14698648	14766307	881.6	516	https://www.orthodb.org/v10?query=78859at7742	conserved oligomeric Golgi complex subunit 5
78893at7742	Complete	chr23	1789186	1803443	997.5	832	https://www.orthodb.org/v10?query=78893at7742	leucine zipper protein 1
79012at7742	Complete	chr11	7826802	7847882	1480.4	684	https://www.orthodb.org/v10?query=79012at7742	vacuolar protein sorting-associated protein 35
79086at7742	Complete	chrZ	71733478	71806824	797.2	509	https://www.orthodb.org/v10?query=79086at7742	Hydroxysteroid 17-beta dehydrogenase 4
79344at7742	Complete	chr1	180137983	180181839	1249.3	656	https://www.orthodb.org/v10?query=79344at7742	Intraflagellar transport 88
79542at7742	Complete	chr9	22348869	22390032	1256.1	682	https://www.orthodb.org/v10?query=79542at7742	Intraflagellar transport 80
79715at7742	Complete	chr1	144193687	144226756	1362.1	1129	https://www.orthodb.org/v10?query=79715at7742	DNA repair protein complementing XP-G cells
79862at7742	Complete	chr6	30925797	30953116	1643.3	967	https://www.orthodb.org/v10?query=79862at7742	eukaryotic translation initiation factor 3 subunit A
79920at7742	Complete	chrZ	53315630	53425502	1445.4	828	https://www.orthodb.org/v10?query=79920at7742	Phosphatidylinositol glycan anchor biosynthesis class G
80119at7742	Complete	chr5	21965128	22035594	1164.0	601	https://www.orthodb.org/v10?query=80119at7742	exostosin-2
80137at7742	Complete	chr14	7338783	7358478	1286.1	681	https://www.orthodb.org/v10?query=80137at7742	conserved oligomeric Golgi complex subunit 7
80163at7742	Complete	chr7	11462600	11480321	889.7	620	https://www.orthodb.org/v10?query=80163at7742	trafficking kinesin-binding protein 2
80213at7742	Complete	chrZ	46797245	46841889	1032.0	656	https://www.orthodb.org/v10?query=80213at7742	WD repeat-containing protein 36
80527at7742	Complete	chr6	28705869	28732282	1029.7	618	https://www.orthodb.org/v10?query=80527at7742	actin filament-associated protein 1-like 2
80688at7742	Complete	chr15	5749055	5760537	1133.4	636	https://www.orthodb.org/v10?query=80688at7742	anaphase-promoting complex subunit 5
80791at7742	Complete	chr21	923764	934461	1093.2	673	https://www.orthodb.org/v10?query=80791at7742	Centrosomal protein 104
80808at7742	Complete	chr2	131213171	131251176	913.5	643	https://www.orthodb.org/v10?query=80808at7742	ATP-dependent DNA helicase Q4
80914at7742	Complete	chr4	19319215	19321788	1264.5	702	https://www.orthodb.org/v10?query=80914at7742	SLIT and NTRK-like protein 2
80917at7742	Complete	chr22	1606178	1619963	858.2	591	https://www.orthodb.org/v10?query=80917at7742	Piwi like RNA-mediated gene silencing 2
81278at7742	Complete	chr33	4108808	4132587	1192.8	664	https://www.orthodb.org/v10?query=81278at7742	Methionyl-tRNA synthetase
81484at7742	Complete	chr2	89122196	89160724	816.0	735	https://www.orthodb.org/v10?query=81484at7742	Testis expressed 10
81595at7742	Missing
81669at7742	Complete	chr3	98936348	98957442	1324.4	645	https://www.orthodb.org/v10?query=81669at7742	ATP-dependent RNA helicase DDX1
81689at7742	Complete	chr2	22514506	22531305	1321.5	645	https://www.orthodb.org/v10?query=81689at7742	KRIT1, ankyrin repeat containing
81711at7742	Complete	chr9	15727596	15733606	1287.2	677	https://www.orthodb.org/v10?query=81711at7742	endothelin-converting enzyme-like 1
81756at7742	Complete	chr2	23622363	23646230	1284.2	679	https://www.orthodb.org/v10?query=81756at7742	CAS1 domain-containing protein 1
81797at7742	Complete	chr14	6543068	6552670	1182.2	678	https://www.orthodb.org/v10?query=81797at7742	transducin beta-like protein 3
81824at7742	Complete	chr21	4664470	4673853	1509.7	788	https://www.orthodb.org/v10?query=81824at7742	ER membrane protein complex subunit 1 isoform X1
82034at7742	Complete	chr12	8950756	8976958	988.2	558	https://www.orthodb.org/v10?query=82034at7742	interleukin-17 receptor D
82217at7742	Complete	chr11	10018024	10031079	874.7	640	https://www.orthodb.org/v10?query=82217at7742	G patch domain-containing protein 1
82221at7742	Complete	chr8	24729034	24743583	917.0	606	https://www.orthodb.org/v10?query=82221at7742	origin recognition complex subunit 1
82295at7742	Complete	chr5	44777431	44788997	1407.7	666	https://www.orthodb.org/v10?query=82295at7742	cleavage and polyadenylation specificity factor subunit 2
82448at7742	Complete	chr7	18627082	18659224	902.4	728	https://www.orthodb.org/v10?query=82448at7742	FAST kinase domains 1
82541at7742	Complete	chr3	236728	253071	1206.3	624	https://www.orthodb.org/v10?query=82541at7742	polyribonucleotide nucleotidyltransferase 1, mitochondrial
82622at7742	Complete	chr13	9099977	9111129	929.1	761	https://www.orthodb.org/v10?query=82622at7742	peroxisome proliferator-activated receptor gamma coactivator 1-beta
82704at7742	Complete	chr2	7746352	7777956	1249.8	710	https://www.orthodb.org/v10?query=82704at7742	PAX-interacting protein 1
82717at7742	Complete	chr20	2147080	2166119	1188.9	649	https://www.orthodb.org/v10?query=82717at7742	zinc finger protein 341 isoform X1
82833at7742	Complete	chr11	7379919	7417754	1398.6	713	https://www.orthodb.org/v10?query=82833at7742	lon protease homolog 2, peroxisomal
83010at7742	Complete	chr14	9050728	9069159	1135.7	589	https://www.orthodb.org/v10?query=83010at7742	Eukaryotic elongation factor 2 kinase
83097at7742	Complete	chr4	73479748	73495717	854.0	542	https://www.orthodb.org/v10?query=83097at7742	anaphase-promoting complex subunit 4
83333at7742	Complete	chr13	14000097	14017080	1157.9	727	https://www.orthodb.org/v10?query=83333at7742	HMG domain-containing protein 3
83474at7742	Complete	chr21	4124200	4137692	1175.4	643	https://www.orthodb.org/v10?query=83474at7742	exosome component 10
83843at7742	Complete	chr6	20620876	20665496	1213.7	660	https://www.orthodb.org/v10?query=83843at7742	probable E3 ubiquitin-protein ligase HECTD2
83910at7742	Complete	chr23	1803534	1830587	1292.5	610	https://www.orthodb.org/v10?query=83910at7742	lysine-specific histone demethylase 1A
84209at7742	Duplicated	chr1	9396018	9528968	809.7	575	https://www.orthodb.org/v10?query=84209at7742	semaphorin-3B
84209at7742	Duplicated	chr12	3629420	3635389	867.6	543	https://www.orthodb.org/v10?query=84209at7742	semaphorin-3B
84543at7742	Complete	chr9	15359987	15410808	930.0	562	https://www.orthodb.org/v10?query=84543at7742	lisH domain-containing protein ARMC9
84691at7742	Complete	chr5	1824446	1833584	909.8	572	https://www.orthodb.org/v10?query=84691at7742	Protein-glucosylgalactosylhydroxylysine glucosidase
84802at7742	Complete	chr5	1673856	1708311	1256.9	745	https://www.orthodb.org/v10?query=84802at7742	DNA-binding protein SMUBP-2
84817at7742	Complete	chr3	100172186	100187161	730.2	422	https://www.orthodb.org/v10?query=84817at7742	flap endonuclease GEN homolog 1
85263at7742	Complete	chr3	33619710	33634805	1226.0	747	https://www.orthodb.org/v10?query=85263at7742	CCAAT/enhancer-binding protein zeta
85369at7742	Complete	chr9	12620398	12632946	783.6	592	https://www.orthodb.org/v10?query=85369at7742	melanotransferrin
85740at7742	Complete	chr3	28809406	28837732	851.8	455	https://www.orthodb.org/v10?query=85740at7742	molybdenum cofactor biosynthesis protein 1 isoform X1
85986at7742	Complete	chr5	1870594	1876937	1020.8	641	https://www.orthodb.org/v10?query=85986at7742	vacuolar protein sorting-associated protein 51 homolog
86001at7742	Complete	chr11	1751196	1765209	1194.4	666	https://www.orthodb.org/v10?query=86001at7742	conserved oligomeric Golgi complex subunit 4
86277at7742	Complete	chr11	11335901	11348000	616.3	497	https://www.orthodb.org/v10?query=86277at7742	telomere repeats-binding bouquet formation protein 1
86856at7742	Complete	chr4	66591497	66632326	1305.6	739	https://www.orthodb.org/v10?query=86856at7742	Nuclear transcription factor, X-box binding like 1
87012at7742	Complete	chrZ	40746382	40772719	1345.3	625	https://www.orthodb.org/v10?query=87012at7742	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
87114at7742	Complete	chr18	1037893	1052107	971.3	575	https://www.orthodb.org/v10?query=87114at7742	ElaC ribonuclease Z 2
87117at7742	Complete	chr14	4599649	4652699	1059.4	626	https://www.orthodb.org/v10?query=87117at7742	Ring finger protein 216
87193at7742	Complete	chr2	84203415	84276500	941.8	567	https://www.orthodb.org/v10?query=87193at7742	transmembrane protein 245 isoform X1
87236at7742	Complete	chr15	9264281	9285315	1205.0	752	https://www.orthodb.org/v10?query=87236at7742	Eukaryotic translation initiation factor 4E nuclear import factor 1
87266at7742	Complete	chr14	1071978	1082730	1309.7	702	https://www.orthodb.org/v10?query=87266at7742	DNA repair endonuclease XPF
87276at7742	Complete	chr6	23286309	23300016	1298.4	835	https://www.orthodb.org/v10?query=87276at7742	MMS19 homolog, cytosolic iron-sulfur assembly component
87279at7742	Complete	chr2	22648877	22674871	1517.1	975	https://www.orthodb.org/v10?query=87279at7742	peroxisome biogenesis factor 1
87423at7742	Complete	chr4	2081034	2094438	786.9	544	https://www.orthodb.org/v10?query=87423at7742	centromere protein I
87513at7742	Complete	chr1	4723160	4767002	1121.7	700	https://www.orthodb.org/v10?query=87513at7742	Inter-alpha-trypsin inhibitor heavy chain family member 5
87599at7742	Complete	chr4	34128081	34146435	1153.9	601	https://www.orthodb.org/v10?query=87599at7742	Integrator complex subunit 10
87643at7742	Complete	chr4	69316806	69352606	1344.2	774	https://www.orthodb.org/v10?query=87643at7742	Replication factor C subunit 1
87762at7742	Complete	chr11	17809079	17849306	1079.2	859	https://www.orthodb.org/v10?query=87762at7742	zinc finger CCHC domain-containing protein 14
87783at7742	Complete	chr3	32249798	32297989	961.6	514	https://www.orthodb.org/v10?query=87783at7742	vitrin
88027at7742	Complete	chr6	18466839	18488036	1208.5	610	https://www.orthodb.org/v10?query=88027at7742	arachidonate 5-lipoxygenase
88086at7742	Complete	chr11	271548	287604	926.6	541	https://www.orthodb.org/v10?query=88086at7742	Protein arginine N-methyltransferase
88102at7742	Complete	chr4	16533631	16541120	780.3	514	https://www.orthodb.org/v10?query=88102at7742	NF-kappa-B-repressing factor
88390at7742	Complete	chr7	23626792	23642673	1186.1	582	https://www.orthodb.org/v10?query=88390at7742	TFIIH basal transcription factor complex helicase XPB subunit
88436at7742	Complete	chr21	4307988	4313845	1147.3	550	https://www.orthodb.org/v10?query=88436at7742	zinc finger and BTB domain-containing protein 17
88636at7742	Complete	chr19	7086488	7133581	1561.0	722	https://www.orthodb.org/v10?query=88636at7742	VPS53, GARP complex subunit
88808at7742	Complete	chr2	88491720	88549212	1055.0	588	https://www.orthodb.org/v10?query=88808at7742	alpha-catulin
88880at7742	Complete	chr15	12724542	12784890	1168.9	700	https://www.orthodb.org/v10?query=88880at7742	probable RNA-binding protein 19
89000at7742	Complete	chr1	53325324	53342024	1184.5	673	https://www.orthodb.org/v10?query=89000at7742	PR domain zinc finger protein 4
89229at7742	Complete	chr5	38317499	38321148	471.8	298	https://www.orthodb.org/v10?query=89229at7742	ribosomal protein S6 kinase-like 1
89391at7742	Complete	chr4	57825703	57859115	1314.7	777	https://www.orthodb.org/v10?query=89391at7742	glutamyl aminopeptidase
89615at7742	Complete	chr3	40630077	40657694	950.8	515	https://www.orthodb.org/v10?query=89615at7742	Tetratricopeptide repeat domain 13
90151at7742	Complete	chr20	3828378	3854702	1339.4	630	https://www.orthodb.org/v10?query=90151at7742	probable ATP-dependent RNA helicase DHX35
90360at7742	Complete	chr19	4652151	4666755	1525.2	764	https://www.orthodb.org/v10?query=90360at7742	DNA ligase
90587at7742	Complete	chr15	6538054	6540252	464.2	617	https://www.orthodb.org/v10?query=90587at7742	disintegrin and metalloproteinase domain-containing protein 19
90690at7742	Complete	chrZ	2685125	2727987	1314.1	1036	https://www.orthodb.org/v10?query=90690at7742	SET-binding protein
90735at7742	Complete	chr23	2005570	2020676	1190.9	572	https://www.orthodb.org/v10?query=90735at7742	WD and tetratricopeptide repeats protein 1
90853at7742	Complete	chr1	86473967	86485778	763.4	494	https://www.orthodb.org/v10?query=90853at7742	Centrosomal protein 97
91290at7742	Complete	chr5	16066896	16091416	700.8	772	https://www.orthodb.org/v10?query=91290at7742	PHD and RING finger domain-containing protein 1 isoform X1
91371at7742	Complete	chr23	4454923	4458518	645.4	537	https://www.orthodb.org/v10?query=91371at7742	neurochondrin
91440at7742	Complete	chr3	40180262	40197113	1244.7	1050	https://www.orthodb.org/v10?query=91440at7742	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)
91624at7742	Complete	chr5	30872603	30908809	1177.6	668	https://www.orthodb.org/v10?query=91624at7742	RAS guanyl-releasing protein 1
