# BUSCO version is: 4.1.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2020-09-10, number of species: 3354, number of BUSCOs: 67)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
68766at7742	Complete	chr14	45552820	45556616	1161.1	760	https://www.orthodb.org/v10?query=68766at7742	integrator complex subunit 5
68813at7742	Complete	chr25	30316839	30337556	399.1	423	https://www.orthodb.org/v10?query=68813at7742	treslin
68853at7742	Complete	chr10	284379	299994	1543.6	1037	https://www.orthodb.org/v10?query=68853at7742	EMSY, BRCA2 interacting transcriptional repressor
69330at7742	Missing
69398at7742	Complete	chr15	23468820	23485711	1087.0	743	https://www.orthodb.org/v10?query=69398at7742	NLR family member X1
69813at7742	Complete	chr9	20856078	20872436	1470.5	810	https://www.orthodb.org/v10?query=69813at7742	WD repeat domain 3
69819at7742	Complete	chr24	35537093	35559109	1392.6	676	https://www.orthodb.org/v10?query=69819at7742	DNA replication licensing factor MCM4
69988at7742	Complete	chr13	25585356	25614834	1430.3	856	https://www.orthodb.org/v10?query=69988at7742	proto-oncogene tyrosine-protein kinase receptor Ret
70039at7742	Complete	chr9	53843945	53899100	1435.9	727	https://www.orthodb.org/v10?query=70039at7742	conserved oligomeric Golgi complex subunit 3
70131at7742	Complete	chr24	23669393	23715680	1053.7	785	https://www.orthodb.org/v10?query=70131at7742	GPI ethanolamine phosphate transferase 1
70359at7742	Complete	chr20	32231390	32269895	790.3	620	https://www.orthodb.org/v10?query=70359at7742	armadillo repeat-containing protein 2
70459at7742	Complete	chr1	6244003	6272068	1246.7	674	https://www.orthodb.org/v10?query=70459at7742	general transcription factor 3C polypeptide 3
71417at7742	Complete	chr23	35363284	35396855	1341.9	690	https://www.orthodb.org/v10?query=71417at7742	cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1
71963at7742	Complete	chr9	5207951	5244758	869.9	734	https://www.orthodb.org/v10?query=71963at7742	polypeptide N-acetylgalactosaminyltransferase 5
72074at7742	Duplicated	chr14	51164526	51379015	1098.8	754	https://www.orthodb.org/v10?query=72074at7742	netrin receptor UNC5A
72074at7742	Duplicated	chr13	29173651	29244029	987.2	792	https://www.orthodb.org/v10?query=72074at7742	netrin receptor UNC5A
72241at7742	Complete	chr4	14953817	14976832	1390.4	657	https://www.orthodb.org/v10?query=72241at7742	Smoothened, frizzled class receptor
72648at7742	Fragmented	chr20	5990956	6008770	244.7	204	https://www.orthodb.org/v10?query=72648at7742	centrosomal protein 128 
72731at7742	Complete	chr24	2284548	2315001	1216.1	629	https://www.orthodb.org/v10?query=72731at7742	cullin-2
72937at7742	Missing
73001at7742	Complete	chr9	24126223	24145650	994.2	727	https://www.orthodb.org/v10?query=73001at7742	GPI inositol-deacylase
73217at7742	Complete	chr24	37645711	37660409	1215.6	626	https://www.orthodb.org/v10?query=73217at7742	WD repeat domain 24
73229at7742	Complete	chr1	29251152	29271168	1409.7	777	https://www.orthodb.org/v10?query=73229at7742	DNA ligase
73313at7742	Complete	chr12	30501256	30515772	952.7	688	https://www.orthodb.org/v10?query=73313at7742	DNA cross-link repair 1A protein
73527at7742	Complete	chr11	15872641	15910722	1312.4	658	https://www.orthodb.org/v10?query=73527at7742	pantothenate kinase 4
73684at7742	Complete	chr17	4321252	4365076	1134.2	649	https://www.orthodb.org/v10?query=73684at7742	Minichromosome maintenance 8 homologous recombination repair factor
73826at7742	Fragmented	KN149818.1	1	24396	901.8	464	https://www.orthodb.org/v10?query=73826at7742	26S proteasome non-ATPase regulatory subunit 2
73984at7742	Missing
74281at7742	Complete	chr6	9268961	9292296	514.7	663	https://www.orthodb.org/v10?query=74281at7742	coiled-coil domain-containing protein 14
74297at7742	Complete	chr5	41774366	41792672	1008.6	713	https://www.orthodb.org/v10?query=74297at7742	WD repeat-containing protein 66
74327at7742	Complete	chr23	17849092	17859609	1145.6	659	https://www.orthodb.org/v10?query=74327at7742	tuftelin-interacting protein 11
74593at7742	Complete	chr17	24167339	24288010	813.7	649	https://www.orthodb.org/v10?query=74593at7742	EH domain binding protein 1
74629at7742	Complete	chr22	5634077	5661745	1547.8	736	https://www.orthodb.org/v10?query=74629at7742	DNA replication licensing factor MCM2
74887at7742	Complete	chr5	12721631	12742834	1422.3	664	https://www.orthodb.org/v10?query=74887at7742	Leucine zipper like transcription regulator 1
74922at7742	Duplicated	chr5	30155664	30176928	709.0	791	https://www.orthodb.org/v10?query=74922at7742	A disintegrin and metalloproteinase with thrombospondin motifs 5
74922at7742	Duplicated	chr5	30178826	30209068	670.2	702	https://www.orthodb.org/v10?query=74922at7742	A disintegrin and metalloproteinase with thrombospondin motifs 5
74922at7742	Duplicated	chr15	17583976	17618586	705.5	693	https://www.orthodb.org/v10?query=74922at7742	A disintegrin and metalloproteinase with thrombospondin motifs 5
74963at7742	Complete	chr24	25401443	25428170	1149.0	625	https://www.orthodb.org/v10?query=74963at7742	Phosphate regulating endopeptidase homolog X-linked
75305at7742	Complete	chr8	104130	121073	921.8	646	https://www.orthodb.org/v10?query=75305at7742	synphilin-1
75464at7742	Complete	chr6	25180559	25201766	1366.5	708	https://www.orthodb.org/v10?query=75464at7742	Leucine rich repeat containing 8 VRAC subunit C
75522at7742	Complete	chr17	43890736	43919671	1303.0	719	https://www.orthodb.org/v10?query=75522at7742	mutS protein homolog 4
75557at7742	Fragmented	KN150168.1	16626	28018	271.1	241	https://www.orthodb.org/v10?query=75557at7742	zinc finger C3H1 domain-containing protein
75578at7742	Complete	chr14	18668842	18671334	1315.9	700	https://www.orthodb.org/v10?query=75578at7742	SLIT and NTRK-like protein 4
75780at7742	Complete	chr16	28532723	28574789	995.0	751	https://www.orthodb.org/v10?query=75780at7742	protein FAM171A1
75797at7742	Complete	chr6	15037090	15073375	1249.9	733	https://www.orthodb.org/v10?query=75797at7742	transforming growth factor-beta receptor-associated protein 1
75874at7742	Complete	chr13	32643099	32647617	1027.3	616	https://www.orthodb.org/v10?query=75874at7742	BEN domain-containing protein 3
75881at7742	Complete	chr25	13731744	13744425	714.7	619	https://www.orthodb.org/v10?query=75881at7742	Dynein regulatory complex subunit 7
76024at7742	Complete	chr21	45717910	45731995	1611.2	971	https://www.orthodb.org/v10?query=76024at7742	probable ATP-dependent RNA helicase DDX46
76138at7742	Missing
76178at7742	Complete	chr18	18406260	18421371	1007.5	661	https://www.orthodb.org/v10?query=76178at7742	NEDD4-binding protein 1
76254at7742	Complete	chr10	32648320	32651490	998.9	679	https://www.orthodb.org/v10?query=76254at7742	Zinc finger and BTB domain containing 21
76384at7742	Complete	chr13	18354716	18441744	1269.6	897	https://www.orthodb.org/v10?query=76384at7742	cell division cycle and apoptosis regulator protein 1
76822at7742	Complete	chr14	49948670	49989773	1027.3	704	https://www.orthodb.org/v10?query=76822at7742	protein FAM193B
76947at7742	Duplicated	chr1	10486882	10577937	557.2	622	https://www.orthodb.org/v10?query=76947at7742	Transient receptor potential cation channel subfamily C member 1
76947at7742	Duplicated	chr10	25821367	25853311	541.9	599	https://www.orthodb.org/v10?query=76947at7742	Transient receptor potential cation channel subfamily C member 1
76998at7742	Complete	chr2	31687640	31710651	1113.4	824	https://www.orthodb.org/v10?query=76998at7742	Leucine rich repeat and coiled-coil centrosomal protein 1
77080at7742	Complete	chr25	4860788	4885809	858.8	578	https://www.orthodb.org/v10?query=77080at7742	AP-4 complex subunit epsilon
77215at7742	Complete	chr13	514762	533092	1192.3	688	https://www.orthodb.org/v10?query=77215at7742	Nuclear VCP-like
77231at7742	Complete	chr17	7622958	7628328	993.5	542	https://www.orthodb.org/v10?query=77231at7742	F-box only protein 30
77322at7742	Complete	chr13	8249657	8270307	1216.2	676	https://www.orthodb.org/v10?query=77322at7742	lymphoid-specific helicase
77473at7742	Complete	chr5	23201380	23229998	1324.4	683	https://www.orthodb.org/v10?query=77473at7742	Two pore segment channel 1
77680at7742	Complete	chr24	17048220	17067165	885.2	630	https://www.orthodb.org/v10?query=77680at7742	armadillo repeat-containing protein 3
77923at7742	Complete	chr20	34351721	34373429	432.9	375	https://www.orthodb.org/v10?query=77923at7742	SWT1, RNA endoribonuclease homolog
78292at7742	Complete	chr6	36828688	36873346	1279.1	748	https://www.orthodb.org/v10?query=78292at7742	chromodomain-helicase-DNA-binding protein 1-like
78340at7742	Complete	chr1	4150616	4153084	1088.8	679	https://www.orthodb.org/v10?query=78340at7742	SLIT and NTRK-like protein 6
78565at7742	Complete	chr13	1182257	1208930	829.1	583	https://www.orthodb.org/v10?query=78565at7742	tumor necrosis factor alpha-induced protein 3
78812at7742	Complete	chr21	17413862	17424674	886.8	543	https://www.orthodb.org/v10?query=78812at7742	general transcription factor 3C polypeptide 4
78822at7742	Complete	chr2	27621024	27651599	182.8	320	https://www.orthodb.org/v10?query=78822at7742	trimethylguanosine synthase
78859at7742	Complete	chr4	2549359	2637689	1396.5	715	https://www.orthodb.org/v10?query=78859at7742	conserved oligomeric Golgi complex subunit 5
78893at7742	Complete	chr17	28049658	28065324	943.7	828	https://www.orthodb.org/v10?query=78893at7742	leucine zipper protein 1
79012at7742	Complete	chr7	41758329	41812145	1261.9	642	https://www.orthodb.org/v10?query=79012at7742	vacuolar protein sorting-associated protein 35
79086at7742	Fragmented	chr8	49608	68134	557.5	338	https://www.orthodb.org/v10?query=79086at7742	Hydroxysteroid 17-beta dehydrogenase 4
79344at7742	Complete	chr9	21361275	21383452	1301.4	696	https://www.orthodb.org/v10?query=79344at7742	Intraflagellar transport 88
79542at7742	Complete	chr15	1494673	1534949	1214.8	676	https://www.orthodb.org/v10?query=79542at7742	Intraflagellar transport 80
79715at7742	Complete	chr1	474287	493218	1355.0	985	https://www.orthodb.org/v10?query=79715at7742	DNA repair protein complementing XP-G cells
79862at7742	Complete	chr13	19278267	19316862	1163.0	770	https://www.orthodb.org/v10?query=79862at7742	eukaryotic translation initiation factor 3 subunit A
79920at7742	Complete	chr14	3718862	3943811	1462.6	845	https://www.orthodb.org/v10?query=79920at7742	Phosphatidylinositol glycan anchor biosynthesis class G
80119at7742	Complete	chr7	26847076	26891790	1204.0	601	https://www.orthodb.org/v10?query=80119at7742	exostosin-2
80137at7742	Complete	chr24	37195463	37239501	1205.9	679	https://www.orthodb.org/v10?query=80137at7742	conserved oligomeric Golgi complex subunit 7
80163at7742	Complete	chr6	4185107	4219848	888.7	620	https://www.orthodb.org/v10?query=80163at7742	trafficking kinesin-binding protein 2
80213at7742	Missing
80527at7742	Complete	chr12	30283893	30307747	853.1	564	https://www.orthodb.org/v10?query=80527at7742	actin filament-associated protein 1-like 2
80688at7742	Complete	chr8	40186624	40212718	1072.1	621	https://www.orthodb.org/v10?query=80688at7742	anaphase-promoting complex subunit 5
80791at7742	Complete	chr8	22297813	22326037	1007.0	692	https://www.orthodb.org/v10?query=80791at7742	Centrosomal protein 104
80808at7742	Complete	chr19	2791119	2822111	1042.0	680	https://www.orthodb.org/v10?query=80808at7742	ATP-dependent DNA helicase Q4
80914at7742	Complete	chr14	19258702	19261266	1270.8	712	https://www.orthodb.org/v10?query=80914at7742	SLIT and NTRK-like protein 2
80917at7742	Complete	chr5	16425044	16472438	1087.8	624	https://www.orthodb.org/v10?query=80917at7742	Piwi like RNA-mediated gene silencing 2
81278at7742	Complete	chr6	58921464	58974925	1307.8	740	https://www.orthodb.org/v10?query=81278at7742	Methionyl-tRNA synthetase
81484at7742	Complete	chr16	27508477	27542524	1060.4	750	https://www.orthodb.org/v10?query=81484at7742	Testis expressed 10
81595at7742	Complete	chr18	46699731	46741950	836.5	534	https://www.orthodb.org/v10?query=81595at7742	delta and Notch-like epidermal growth factor-related receptor
81669at7742	Complete	chr20	33175224	33189626	1303.1	648	https://www.orthodb.org/v10?query=81669at7742	ATP-dependent RNA helicase DDX1
81689at7742	Complete	chr19	45991294	46015402	1292.2	645	https://www.orthodb.org/v10?query=81689at7742	KRIT1, ankyrin repeat containing
81711at7742	Complete	chr15	47009079	47093208	1164.8	628	https://www.orthodb.org/v10?query=81711at7742	endothelin-converting enzyme-like 1
81756at7742	Complete	chr19	41003887	41033985	1230.0	673	https://www.orthodb.org/v10?query=81756at7742	CAS1 domain-containing protein 1
81797at7742	Complete	chr3	62173396	62194512	878.7	558	https://www.orthodb.org/v10?query=81797at7742	transducin beta-like protein 3
81824at7742	Complete	chr23	21261342	21276431	1459.3	777	https://www.orthodb.org/v10?query=81824at7742	ER membrane protein complex subunit 1 isoform X1
82034at7742	Complete	chr11	42683504	42718704	948.5	552	https://www.orthodb.org/v10?query=82034at7742	interleukin-17 receptor D
82217at7742	Complete	chr7	38265376	38277035	858.8	630	https://www.orthodb.org/v10?query=82217at7742	G patch domain-containing protein 1
82221at7742	Complete	chr6	33933816	33947481	949.4	791	https://www.orthodb.org/v10?query=82221at7742	origin recognition complex subunit 1
82295at7742	Complete	chr20	50052631	50085869	1377.9	668	https://www.orthodb.org/v10?query=82295at7742	cleavage and polyadenylation specificity factor subunit 2
82448at7742	Complete	chr9	48239687	48266161	1094.3	732	https://www.orthodb.org/v10?query=82448at7742	FAST kinase domains 1
82541at7742	Fragmented	KN150320.1	1	1241	223.1	124	https://www.orthodb.org/v10?query=82541at7742	polyribonucleotide nucleotidyltransferase 1, mitochondrial
82622at7742	Complete	chr14	24936475	24997107	682.3	618	https://www.orthodb.org/v10?query=82622at7742	peroxisome proliferator-activated receptor gamma coactivator 1-beta
82704at7742	Complete	chr2	29903192	29934613	1203.4	681	https://www.orthodb.org/v10?query=82704at7742	PAX-interacting protein 1
82717at7742	Missing
82833at7742	Complete	chr18	18476072	18524527	1368.8	714	https://www.orthodb.org/v10?query=82833at7742	lon protease homolog 2, peroxisomal
83010at7742	Complete	chr12	10382531	10414800	1076.2	588	https://www.orthodb.org/v10?query=83010at7742	Eukaryotic elongation factor 2 kinase
83097at7742	Complete	chr20	23475527	23494251	1131.7	618	https://www.orthodb.org/v10?query=83097at7742	anaphase-promoting complex subunit 4
83333at7742	Complete	chr14	3074553	3103253	950.2	655	https://www.orthodb.org/v10?query=83333at7742	HMG domain-containing protein 3
83474at7742	Complete	chr23	14772041	14803599	1155.0	659	https://www.orthodb.org/v10?query=83474at7742	exosome component 10
83843at7742	Missing
83910at7742	Complete	chr17	28085175	28100687	1292.9	615	https://www.orthodb.org/v10?query=83910at7742	lysine-specific histone demethylase 1A
84209at7742	Complete	chr8	26586966	26609080	1107.3	559	https://www.orthodb.org/v10?query=84209at7742	semaphorin-3B
84543at7742	Complete	chr22	36530237	36620730	783.1	562	https://www.orthodb.org/v10?query=84543at7742	lisH domain-containing protein ARMC9
84691at7742	Complete	chr25	4637722	4659850	863.0	561	https://www.orthodb.org/v10?query=84691at7742	Protein-glucosylgalactosylhydroxylysine glucosidase
84802at7742	Complete	chr18	20516871	20532227	1242.7	766	https://www.orthodb.org/v10?query=84802at7742	DNA-binding protein SMUBP-2
84817at7742	Complete	chr4	288633	302759	716.8	440	https://www.orthodb.org/v10?query=84817at7742	flap endonuclease GEN homolog 1
85263at7742	Complete	chr20	3290452	3309962	1194.7	734	https://www.orthodb.org/v10?query=85263at7742	CCAAT/enhancer-binding protein zeta
85369at7742	Complete	chr6	30083917	30108983	754.9	584	https://www.orthodb.org/v10?query=85369at7742	melanotransferrin
85740at7742	Complete	chr17	41328239	41368705	824.6	449	https://www.orthodb.org/v10?query=85740at7742	molybdenum cofactor biosynthesis protein 1 isoform X1
85986at7742	Complete	chr10	26961965	26972198	1184.9	660	https://www.orthodb.org/v10?query=85986at7742	vacuolar protein sorting-associated protein 51 homolog
86001at7742	Complete	chr7	29024301	29039136	1149.2	668	https://www.orthodb.org/v10?query=86001at7742	conserved oligomeric Golgi complex subunit 4
86277at7742	Complete	chr18	7454638	7474230	565.9	439	https://www.orthodb.org/v10?query=86277at7742	telomere repeats-binding bouquet formation protein 1
86856at7742	Complete	chr23	43874124	43928621	1202.7	756	https://www.orthodb.org/v10?query=86856at7742	Nuclear transcription factor, X-box binding like 1
87012at7742	Complete	chr8	49929769	49969016	1294.0	626	https://www.orthodb.org/v10?query=87012at7742	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
87114at7742	Complete	chr3	10536478	10590068	994.1	576	https://www.orthodb.org/v10?query=87114at7742	ElaC ribonuclease Z 2
87117at7742	Complete	chr3	40605388	40658820	1005.9	599	https://www.orthodb.org/v10?query=87117at7742	Ring finger protein 216
87193at7742	Complete	chr16	27127930	27161332	924.7	532	https://www.orthodb.org/v10?query=87193at7742	transmembrane protein 245 isoform X1
87236at7742	Complete	chr6	40925694	40965483	845.3	732	https://www.orthodb.org/v10?query=87236at7742	Eukaryotic translation initiation factor 4E nuclear import factor 1
87266at7742	Complete	chr12	19959503	19974188	1289.5	683	https://www.orthodb.org/v10?query=87266at7742	DNA repair endonuclease XPF
87276at7742	Complete	chr12	2804553	2847888	1264.0	835	https://www.orthodb.org/v10?query=87276at7742	MMS19 homolog, cytosolic iron-sulfur assembly component
87279at7742	Complete	chr19	33850816	33875982	1482.4	975	https://www.orthodb.org/v10?query=87279at7742	peroxisome biogenesis factor 1
87423at7742	Complete	chr14	41245098	41279546	726.3	525	https://www.orthodb.org/v10?query=87423at7742	centromere protein I
87513at7742	Complete	chr4	25220918	25245327	1079.8	712	https://www.orthodb.org/v10?query=87513at7742	Inter-alpha-trypsin inhibitor heavy chain family member 5
87599at7742	Complete	chr14	712252	729758	1051.3	621	https://www.orthodb.org/v10?query=87599at7742	Integrator complex subunit 10
87643at7742	Complete	chr1	23243676	23267731	1317.2	731	https://www.orthodb.org/v10?query=87643at7742	Replication factor C subunit 1
87762at7742	Complete	chr25	12579919	12634425	1003.7	809	https://www.orthodb.org/v10?query=87762at7742	zinc finger CCHC domain-containing protein 14
87783at7742	Complete	chr13	351166	393851	963.1	505	https://www.orthodb.org/v10?query=87783at7742	vitrin
88027at7742	Complete	chr13	18128275	18174850	1184.4	610	https://www.orthodb.org/v10?query=88027at7742	arachidonate 5-lipoxygenase
88086at7742	Complete	chr25	14409254	14424250	913.4	543	https://www.orthodb.org/v10?query=88086at7742	Protein arginine N-methyltransferase
88102at7742	Complete	chr14	32852470	32858559	760.5	492	https://www.orthodb.org/v10?query=88102at7742	NF-kappa-B-repressing factor
88390at7742	Complete	chr6	9595697	9629954	1194.1	592	https://www.orthodb.org/v10?query=88390at7742	TFIIH basal transcription factor complex helicase XPB subunit
88436at7742	Complete	chr4	34872985	34880822	710.5	766	https://www.orthodb.org/v10?query=88436at7742	zinc finger and BTB domain-containing protein 17
88636at7742	Complete	chr15	25101948	25153292	1550.6	720	https://www.orthodb.org/v10?query=88636at7742	VPS53, GARP complex subunit
88808at7742	Complete	chr19	34751687	34827325	994.8	588	https://www.orthodb.org/v10?query=88808at7742	alpha-catulin
88880at7742	Complete	chr6	45845050	45873543	1136.4	722	https://www.orthodb.org/v10?query=88880at7742	probable RNA-binding protein 19
89000at7742	Complete	chr4	14917688	14926304	1071.1	671	https://www.orthodb.org/v10?query=89000at7742	PR domain zinc finger protein 4
89229at7742	Complete	chr17	52560101	52579673	488.4	304	https://www.orthodb.org/v10?query=89229at7742	ribosomal protein S6 kinase-like 1
89391at7742	Complete	chr13	12543868	12581388	1289.6	783	https://www.orthodb.org/v10?query=89391at7742	glutamyl aminopeptidase
89615at7742	Complete	chr20	3954993	3997499	1317.3	683	https://www.orthodb.org/v10?query=89615at7742	Tetratricopeptide repeat domain 13
90151at7742	Fragmented	chr23	2912631	2938959	924.2	477	https://www.orthodb.org/v10?query=90151at7742	probable ATP-dependent RNA helicase DHX35
90360at7742	Complete	chr5	60850483	60872185	1492.4	754	https://www.orthodb.org/v10?query=90360at7742	DNA ligase
90587at7742	Complete	chr14	6560831	6612215	1126.8	694	https://www.orthodb.org/v10?query=90587at7742	disintegrin and metalloproteinase domain-containing protein 19
90690at7742	Complete	chr5	52101863	52132978	1282.3	1061	https://www.orthodb.org/v10?query=90690at7742	SET-binding protein
90735at7742	Complete	chr16	54949181	54979152	1159.3	568	https://www.orthodb.org/v10?query=90735at7742	WD and tetratricopeptide repeats protein 1
90853at7742	Complete	chr1	11977	15963	609.9	417	https://www.orthodb.org/v10?query=90853at7742	Centrosomal protein 97
91290at7742	Complete	chr25	25506365	25545127	680.9	690	https://www.orthodb.org/v10?query=91290at7742	PHD and RING finger domain-containing protein 1 isoform X1
91371at7742	Complete	chr19	47453849	47477065	580.4	524	https://www.orthodb.org/v10?query=91371at7742	neurochondrin
91440at7742	Complete	chr13	24218196	24263526	1155.6	1095	https://www.orthodb.org/v10?query=91440at7742	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)
91624at7742	Missing
91638at7742	Missing
91759at7742	Complete	chr20	44373255	44457607	1344.1	637	https://www.orthodb.org/v10?query=91759at7742	Methylmalonyl-CoA mutase
91878at7742	Complete	chr12	33806853	33817355	1072.6	557	https://www.orthodb.org/v10?query=91878at7742	Twinkle mtDNA helicase
92115at7742	Complete	chr3	25999578	26011135	1215.1	631	https://www.orthodb.org/v10?query=92115at7742	DNA replication licensing factor MCM5
92370at7742	Complete	chr21	1990905	2057916	1156.1	646	https://www.orthodb.org/v10?query=92370at7742	alpha-adducin isoform X1
92374at7742	Complete	chr7	30725759	30768391	1082.8	627	https://www.orthodb.org/v10?query=92374at7742	myotubularin-related protein 10
92414at7742	Complete	chr6	24152826	24176049	573.5	1041	https://www.orthodb.org/v10?query=92414at7742	uncharacterized protein KIAA1107 homolog
92481at7742	Complete	chr1	57281874	57318396	511.0	504	https://www.orthodb.org/v10?query=92481at7742	MYCBP-associated protein
92591at7742	Fragmented	KN150412.1	1868	8359	307.5	162	https://www.orthodb.org/v10?query=92591at7742	nuclear export mediator factor NEMF
92625at7742	Complete	chr20	39223251	39256276	1123.6	650	https://www.orthodb.org/v10?query=92625at7742	RALBP1 associated Eps domain containing 1
93020at7742	Complete	chr24	16856006	16903557	878.4	557	https://www.orthodb.org/v10?query=93020at7742	methionine synthase reductase
93035at7742	Complete	chr18	5530118	5539742	945.3	570	https://www.orthodb.org/v10?query=93035at7742	spermatogenesis-associated protein 5-like protein 1
93229at7742	Complete	chr18	17516896	17529726	1094.8	578	https://www.orthodb.org/v10?query=93229at7742	Bardet-Biedl syndrome 2 protein
93231at7742	Complete	chr9	28151242	28204170	901.8	585	https://www.orthodb.org/v10?query=93231at7742	pleckstrin homology domain-containing family M member 3
93269at7742	Complete	chr12	27589654	27665152	1088.5	626	https://www.orthodb.org/v10?query=93269at7742	spermatogenesis-associated protein 20
93412at7742	Complete	chr6	55327909	55347616	1050.5	524	https://www.orthodb.org/v10?query=93412at7742	phosphorylated CTD-interacting factor 1
93430at7742	Complete	chr21	1567678	1605866	837.2	550	https://www.orthodb.org/v10?query=93430at7742	WD repeat-containing protein 91
93522at7742	Complete	chr18	15334820	15373435	1270.6	609	https://www.orthodb.org/v10?query=93522at7742	transcription factor RFX4
93566at7742	Missing
93727at7742	Complete	chr20	27711245	27717610	781.8	491	https://www.orthodb.org/v10?query=93727at7742	Zinc finger and BTB domain containing 1
93778at7742	Fragmented	chr11	871596	898616	494.6	326	https://www.orthodb.org/v10?query=93778at7742	ubiquitin-like modifier-activating enzyme ATG7
93829at7742	Complete	chr1	35790492	35833780	937.2	513	https://www.orthodb.org/v10?query=93829at7742	hedgehog-interacting protein
94127at7742	Complete	chr1	4546227	4548296	1116.3	594	https://www.orthodb.org/v10?query=94127at7742	SLIT and NTRK-like protein 1
94269at7742	Complete	chr3	40876553	40896927	949.3	652	https://www.orthodb.org/v10?query=94269at7742	AP-5 complex subunit zeta-1
94359at7742	Complete	chr9	31497978	31524478	1180.5	654	https://www.orthodb.org/v10?query=94359at7742	transmembrane and TPR repeat-containing protein 4
94920at7742	Complete	chr20	9097378	9123037	878.0	533	https://www.orthodb.org/v10?query=94920at7742	histone H2A deubiquitinase MYSM1
95166at7742	Complete	chr9	27720470	27733543	718.1	535	https://www.orthodb.org/v10?query=95166at7742	Leucine carboxyl methyltransferase 2
95261at7742	Complete	chr15	25621959	25656211	1045.4	672	https://www.orthodb.org/v10?query=95261at7742	pre-rRNA-processing protein TSR1 homolog
95310at7742	Complete	chr12	46696992	46738248	1058.0	624	https://www.orthodb.org/v10?query=95310at7742	Exocyst complex component 7
95435at7742	Complete	chr3	12351225	12400108	1045.6	642	https://www.orthodb.org/v10?query=95435at7742	Coronin
95511at7742	Complete	chr3	26018224	26032282	853.1	505	https://www.orthodb.org/v10?query=95511at7742	FAD-dependent oxidoreductase domain-containing protein 2
95643at7742	Complete	chr17	43946338	44001512	1020.6	1115	https://www.orthodb.org/v10?query=95643at7742	kinectin
95741at7742	Complete	chr18	34168308	34213249	1197.4	593	https://www.orthodb.org/v10?query=95741at7742	GMP synthase 
95757at7742	Complete	chr23	355326	367647	1035.4	612	https://www.orthodb.org/v10?query=95757at7742	AP complex subunit beta
95871at7742	Complete	chr15	40075390	40129081	757.9	440	https://www.orthodb.org/v10?query=95871at7742	ephexin-1
95886at7742	Complete	chr7	9871794	9895804	388.4	415	https://www.orthodb.org/v10?query=95886at7742	protein Lines homolog 1
95927at7742	Complete	chr9	40966318	41028250	941.4	614	https://www.orthodb.org/v10?query=95927at7742	PMS1 homolog 1, mismatch repair system component
95963at7742	Missing
96292at7742	Complete	chr24	6680667	6682859	965.8	598	https://www.orthodb.org/v10?query=96292at7742	threonine synthase-like 1
96327at7742	Complete	chr1	23511747	23557677	352.4	730	https://www.orthodb.org/v10?query=96327at7742	protein FAM184B
96459at7742	Complete	chr8	51701065	51721565	977.8	540	https://www.orthodb.org/v10?query=96459at7742	kelch-like protein 22
96554at7742	Complete	chr18	45734647	45761686	1082.1	587	https://www.orthodb.org/v10?query=96554at7742	cleavage stimulation factor subunit 3
96693at7742	Complete	chr1	12308497	12333254	1256.7	635	https://www.orthodb.org/v10?query=96693at7742	Glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
96764at7742	Complete	chr19	42847420	42873728	1344.2	795	https://www.orthodb.org/v10?query=96764at7742	programmed cell death 6-interacting protein
96827at7742	Complete	chr10	15618366	15661624	1437.2	916	https://www.orthodb.org/v10?query=96827at7742	structural maintenance of chromosomes protein 5
96933at7742	Complete	chr18	13326724	13363654	1227.7	573	https://www.orthodb.org/v10?query=96933at7742	C-Maf-inducing protein
97039at7742	Fragmented	chr15	16775182	16834171	517.4	297	https://www.orthodb.org/v10?query=97039at7742	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase
97043at7742	Complete	chr4	20486816	20499431	1173.9	613	https://www.orthodb.org/v10?query=97043at7742	Integrator complex subunit 13
97302at7742	Complete	chr4	26056548	26078026	1294.4	705	https://www.orthodb.org/v10?query=97302at7742	SCY1 like pseudokinase 2
97370at7742	Complete	chr24	16965906	16976889	1116.3	536	https://www.orthodb.org/v10?query=97370at7742	kelch-like protein 15
97499at7742	Complete	chr2	5409286	5437931	1208.8	576	https://www.orthodb.org/v10?query=97499at7742	WD repeat domain 33
97588at7742	Complete	chr13	23996668	24023029	1135.8	621	https://www.orthodb.org/v10?query=97588at7742	conserved oligomeric Golgi complex subunit 2
97645at7742	Complete	chr5	54555689	54580448	979.9	620	https://www.orthodb.org/v10?query=97645at7742	anaphase-promoting complex subunit 2
97786at7742	Complete	chr9	38502686	38516727	1011.3	536	https://www.orthodb.org/v10?query=97786at7742	leishmanolysin-like peptidase
98098at7742	Complete	chr17	23918283	23971324	521.8	395	https://www.orthodb.org/v10?query=98098at7742	uncharacterized protein KIAA1841 homolog
98179at7742	Complete	chr12	35841813	35894100	972.3	832	https://www.orthodb.org/v10?query=98179at7742	Centrosomal protein 131
98298at7742	Complete	chr4	18500244	18512514	1090.2	644	https://www.orthodb.org/v10?query=98298at7742	RAD50 interactor 1
