# BUSCO version is: 4.1.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2020-09-10, number of species: 3354, number of BUSCOs: 67)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
123570at7742	Complete	chr2	157982274	158009317	1378.3	861	https://www.orthodb.org/v10?query=123570at7742	TELO2 interacting protein 1
123660at7742	Complete	chr4	35700007	35709978	983.2	527	https://www.orthodb.org/v10?query=123660at7742	leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2
123742at7742	Complete	chr3	103802968	103809088	592.5	328	https://www.orthodb.org/v10?query=123742at7742	5' exonuclease Apollo
123758at7742	Complete	chr4	150629531	150644344	1037.0	549	https://www.orthodb.org/v10?query=123758at7742	Solute carrier family 45 member 1
123814at7742	Complete	chr17	6673886	6737836	715.9	478	https://www.orthodb.org/v10?query=123814at7742	synaptotagmin-like protein 3
123847at7742	Missing
123872at7742	Complete	chr6	25744581	25798017	520.3	437	https://www.orthodb.org/v10?query=123872at7742	protection of telomeres protein 1
123936at7742	Missing
124028at7742	Complete	chr1	71557256	71578671	1043.2	530	https://www.orthodb.org/v10?query=124028at7742	bifunctional purine biosynthesis protein PURH
124120at7742	Complete	chr13	73627030	73649013	967.2	783	https://www.orthodb.org/v10?query=124120at7742	telomerase reverse transcriptase
124354at7742	Complete	chr9	44311056	44319888	700.1	506	https://www.orthodb.org/v10?query=124354at7742	C2 domain-containing protein 2-like
124571at7742	Complete	chr13	104178782	104201410	1025.0	483	https://www.orthodb.org/v10?query=124571at7742	Tripartite motif containing 23
124764at7742	Complete	chr9	111230883	111271524	494.3	270	https://www.orthodb.org/v10?query=124764at7742	MutL homolog 1
124775at7742	Complete	chr15	78440214	78467653	1048.7	621	https://www.orthodb.org/v10?query=124775at7742	transmembrane protease serine 6
124962at7742	Complete	chr11	4160488	4180135	1004.5	614	https://www.orthodb.org/v10?query=124962at7742	splicing factor 3A subunit 1
125127at7742	Complete	chr9	108808484	108817745	953.7	611	https://www.orthodb.org/v10?query=125127at7742	NCK-interacting protein with SH3 domain
125236at7742	Complete	chr11	11801002	11822251	942.5	545	https://www.orthodb.org/v10?query=125236at7742	fidgetin-like protein 1
125500at7742	Complete	chr5	35588170	35612134	987.1	580	https://www.orthodb.org/v10?query=125500at7742	acyl-CoA oxidase 3, pristanoyl 
125886at7742	Complete	chr5	76876024	76902577	1214.8	792	https://www.orthodb.org/v10?query=125886at7742	Aminoadipate-semialdehyde dehydrogenase
125985at7742	Complete	chr10	26832833	26917096	753.1	463	https://www.orthodb.org/v10?query=125985at7742	rho GTPase-activating protein 18
126277at7742	Complete	chr11	85191646	85217919	965.2	454	https://www.orthodb.org/v10?query=126277at7742	amyloid protein-binding protein 2
126306at7742	Complete	chr13	47046947	47082958	1282.7	682	https://www.orthodb.org/v10?query=126306at7742	lysine-specific histone demethylase 1B
126329at7742	Complete	chr15	98645794	98658435	1311.4	747	https://www.orthodb.org/v10?query=126329at7742	probable ATP-dependent RNA helicase DDX23
126446at7742	Complete	chr5	31157549	31174415	737.7	485	https://www.orthodb.org/v10?query=126446at7742	general transcription factor 3C polypeptide 2
126473at7742	Complete	chr1	134465676	134489458	820.2	391	https://www.orthodb.org/v10?query=126473at7742	kelch-like protein 12
126566at7742	Complete	chr17	6044114	6077570	1028.4	567	https://www.orthodb.org/v10?query=126566at7742	Serine active site containing 1
126705at7742	Complete	chr7	16411880	16435510	791.8	816	https://www.orthodb.org/v10?query=126705at7742	Zinc finger CCCH-type containing 4
126913at7742	Complete	chr1	36337545	36367983	1154.7	653	https://www.orthodb.org/v10?query=126913at7742	KAT8 regulatory NSL complex subunit 3 isoform X1
127291at7742	Complete	chr2	35869362	35979624	877.6	504	https://www.orthodb.org/v10?query=127291at7742	tubulin polyglutamylase TTLL11
127392at7742	Complete	chr14	30016591	30036890	1122.0	537	https://www.orthodb.org/v10?query=127392at7742	Choline dehydrogenase
127445at7742	Missing
127587at7742	Complete	chr7	34141285	34168510	931.4	485	https://www.orthodb.org/v10?query=127587at7742	SUMO-activating enzyme subunit 2
127789at7742	Complete	chr19	42726919	42752463	918.4	508	https://www.orthodb.org/v10?query=127789at7742	Pyridine nucleotide-disulphide oxidoreductase domain 2
127830at7742	Complete	chrX	38187925	38194232	702.0	566	https://www.orthodb.org/v10?query=127830at7742	transcriptional regulator Kaiso
127929at7742	Complete	chr5	30869668	30876790	796.4	491	https://www.orthodb.org/v10?query=127929at7742	transmembrane protein 214
128068at7742	Complete	chr10	59423939	59441683	788.5	434	https://www.orthodb.org/v10?query=128068at7742	oncoprotein-induced transcript 3 protein
128255at7742	Complete	chr5	122551021	122611086	1103.1	609	https://www.orthodb.org/v10?query=128255at7742	Intraflagellar transport 81
128299at7742	Complete	chr9	62796093	62811305	1077.7	544	https://www.orthodb.org/v10?query=128299at7742	protein fem-1 homolog B
128396at7742	Complete	chr5	143871680	143901889	646.6	416	https://www.orthodb.org/v10?query=128396at7742	eukaryotic translation initiation factor 2-alpha kinase 1
128400at7742	Complete	chr6	71831471	71874930	867.2	509	https://www.orthodb.org/v10?query=128400at7742	MICOS complex subunit MIC60
128421at7742	Complete	chr4	109697278	109961882	1067.2	539	https://www.orthodb.org/v10?query=128421at7742	FAS-associated factor 1
128562at7742	Complete	chr1	121431216	121501243	913.4	530	https://www.orthodb.org/v10?query=128562at7742	coiled-coil domain-containing protein 93
128709at7742	Complete	chr10	62559008	62578377	863.0	513	https://www.orthodb.org/v10?query=128709at7742	KIF1-binding protein
128712at7742	Complete	chr15	39007387	39036554	1034.0	533	https://www.orthodb.org/v10?query=128712at7742	frizzled-6
128901at7742	Fragmented	chr8	85718868	85784407	365.8	253	https://www.orthodb.org/v10?query=128901at7742	Integrin alpha FG-GAP repeat containing 1
128918at7742	Complete	chr17	24181241	24186168	881.3	470	https://www.orthodb.org/v10?query=128918at7742	TBC1 domain family member 24 isoform X1
129039at7742	Complete	chr11	6616613	6624220	668.4	511	https://www.orthodb.org/v10?query=129039at7742	Transforming growth factor beta regulator 4
129046at7742	Missing
129053at7742	Complete	chr6	71494663	71510438	1016.7	534	https://www.orthodb.org/v10?query=129053at7742	Ring finger protein 103
129062at7742	Complete	chr1	166098625	166127179	1003.8	850	https://www.orthodb.org/v10?query=129062at7742	inactive dual specificity phosphatase 27
129214at7742	Missing
129684at7742	Complete	chr5	135941378	135974430	748.8	438	https://www.orthodb.org/v10?query=129684at7742	scavenger receptor cysteine-rich domain-containing group B protein
129835at7742	Complete	chr12	55303908	55357604	353.0	381	https://www.orthodb.org/v10?query=129835at7742	mitochondrial ribonuclease P protein 3
129880at7742	Complete	chr16	4941274	4960566	687.5	415	https://www.orthodb.org/v10?query=129880at7742	Ankyrin repeat and sterile alpha motif domain containing 3
129936at7742	Complete	chr16	48994278	49018545	1075.2	787	https://www.orthodb.org/v10?query=129936at7742	protein CIP2A
129939at7742	Missing
129943at7742	Complete	chr2	130614245	130632794	718.6	492	https://www.orthodb.org/v10?query=129943at7742	FAST kinase domain-containing protein 5
129979at7742	Duplicated	chr6	23157986	23160061	1115.4	602	https://www.orthodb.org/v10?query=129979at7742	Crooked neck pre-mRNA splicing factor 1
129979at7742	Duplicated	chr6	23165338	23167413	1113.9	602	https://www.orthodb.org/v10?query=129979at7742	Crooked neck pre-mRNA splicing factor 1
130025at7742	Complete	chr11	43682093	43706202	189.8	200	https://www.orthodb.org/v10?query=130025at7742	PWWP domain-containing protein 2A
130062at7742	Complete	chr9	31053296	31069027	972.1	496	https://www.orthodb.org/v10?query=130062at7742	Zinc finger and BTB domain containing 44
130125at7742	Complete	chr8	119865020	119888262	933.6	535	https://www.orthodb.org/v10?query=130125at7742	kelch-like protein 36
130130at7742	Complete	chr4	107368089	107414089	1116.2	633	https://www.orthodb.org/v10?query=130130at7742	nucleoporin NDC1
130161at7742	Complete	chr1	175882908	175908565	968.7	660	https://www.orthodb.org/v10?query=130161at7742	exonuclease 1
130337at7742	Complete	chr13	9877229	9884665	837.0	457	https://www.orthodb.org/v10?query=130337at7742	Muscarinic acetylcholine receptor
130375at7742	Complete	chr2	174415897	174427065	1088.0	493	https://www.orthodb.org/v10?query=130375at7742	negative elongation factor C/D
130415at7742	Complete	chr4	135542659	135570390	695.6	455	https://www.orthodb.org/v10?query=130415at7742	Grainyhead like transcription factor 3
130549at7742	Complete	chr8	77549548	77581249	1229.8	709	https://www.orthodb.org/v10?query=130549at7742	Protein arginine methyltransferase 9
130943at7742	Complete	chr2	122119260	122141809	557.6	473	https://www.orthodb.org/v10?query=130943at7742	protein PAT1 homolog 2
131366at7742	Missing
131564at7742	Complete	chr8	69135503	69140953	581.4	493	https://www.orthodb.org/v10?query=131564at7742	leucine zipper putative tumor suppressor 1
131585at7742	Complete	chr18	61494840	61527644	745.4	533	https://www.orthodb.org/v10?query=131585at7742	rho guanine nucleotide exchange factor 37
131719at7742	Complete	chr2	136874266	136881235	602.4	430	https://www.orthodb.org/v10?query=131719at7742	mcKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin
131817at7742	Complete	chr11	61866048	61930010	1043.8	532	https://www.orthodb.org/v10?query=131817at7742	A-kinase anchor protein 10, mitochondrial
131825at7742	Complete	chr8	72461428	72475082	1086.3	787	https://www.orthodb.org/v10?query=131825at7742	Calcium homeostasis endoplasmic reticulum protein
131862at7742	Complete	chr1	151428877	151459869	872.6	472	https://www.orthodb.org/v10?query=131862at7742	TRMT1-like protein
131898at7742	Complete	chr8	123997309	124011613	971.4	511	https://www.orthodb.org/v10?query=131898at7742	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L
131983at7742	Complete	chr19	11912563	11942978	632.7	434	https://www.orthodb.org/v10?query=131983at7742	protein PAT1 homolog 1
131994at7742	Complete	chrX	157818435	157820369	575.0	468	https://www.orthodb.org/v10?query=131994at7742	kelch-like protein 34
132010at7742	Complete	chr7	100285533	100318980	852.6	469	https://www.orthodb.org/v10?query=132010at7742	prolyl 4-hydroxylase subunit alpha-3
132224at7742	Complete	chr17	14871275	14935935	794.8	600	https://www.orthodb.org/v10?query=132224at7742	WD repeat-containing protein 27
132279at7742	Complete	chr7	123235620	123273203	883.5	483	https://www.orthodb.org/v10?query=132279at7742	Solute carrier family 5 member 11
132656at7742	Complete	chr15	89060104	89085933	1018.1	516	https://www.orthodb.org/v10?query=132656at7742	pannexin-2
132847at7742	Complete	chr3	33800279	33809589	920.3	648	https://www.orthodb.org/v10?query=132847at7742	tetratricopeptide repeat protein 14
132931at7742	Complete	chr11	29520667	29545085	961.4	574	https://www.orthodb.org/v10?query=132931at7742	Mitochondrial translational initiation factor 2
132972at7742	Complete	chr2	25501959	25504965	923.0	460	https://www.orthodb.org/v10?query=132972at7742	F-box/WD repeat-containing protein 5
133006at7742	Complete	chr11	116245703	116273322	871.7	455	https://www.orthodb.org/v10?query=133006at7742	signal recognition particle subunit SRP68
133153at7742	Complete	chr11	59792610	59804769	954.0	487	https://www.orthodb.org/v10?query=133153at7742	folliculin
133255at7742	Complete	chr17	84658488	84682873	985.7	554	https://www.orthodb.org/v10?query=133255at7742	ATP-binding cassette sub-family G member 5
133326at7742	Complete	chr17	12916566	12924476	947.9	467	https://www.orthodb.org/v10?query=133326at7742	T-complex protein 1 subunit alpha
133596at7742	Complete	chr19	27390181	27427744	761.9	441	https://www.orthodb.org/v10?query=133596at7742	Pumilio RNA binding family member 3
133604at7742	Complete	chr9	86555314	86570953	854.5	466	https://www.orthodb.org/v10?query=133604at7742	phosphoacetylglucosamine mutase
133642at7742	Complete	chr10	128670517	128672160	675.0	384	https://www.orthodb.org/v10?query=133642at7742	sulfite oxidase, mitochondrial
133692at7742	Complete	chr4	116510572	116538024	1024.3	516	https://www.orthodb.org/v10?query=133692at7742	Intracisternal A particle-promoted polypeptide
133713at7742	Complete	chr13	75874415	75943532	732.4	464	https://www.orthodb.org/v10?query=133713at7742	rho-related BTB domain-containing protein 3
133758at7742	Complete	chr7	24085456	24142266	1181.3	1126	https://www.orthodb.org/v10?query=133758at7742	Zinc finger and BTB domain containing 24
133877at7742	Complete	chr5	123696440	123720930	659.8	469	https://www.orthodb.org/v10?query=133877at7742	zinc finger CCHC domain-containing protein 8
133965at7742	Fragmented	chr3	133081943	133088880	169.6	117	https://www.orthodb.org/v10?query=133965at7742	Glutathione S-transferase C-terminal domain containing
133969at7742	Complete	chr18	34633994	34651707	1049.8	491	https://www.orthodb.org/v10?query=133969at7742	Cell division cycle 23
134048at7742	Complete	chr15	77959109	77968579	736.8	433	https://www.orthodb.org/v10?query=134048at7742	eukaryotic translation initiation factor 3 subunit D
134188at7742	Complete	chr13	100617644	100649719	865.9	555	https://www.orthodb.org/v10?query=134188at7742	RAD17 checkpoint clamp loader component
134368at7742	Fragmented	chr16	94242586	94276262	287.1	246	https://www.orthodb.org/v10?query=134368at7742	biotin--protein ligase
134433at7742	Complete	chr10	34152216	34184107	1523.0	790	https://www.orthodb.org/v10?query=134433at7742	dermatan-sulfate epimerase
134453at7742	Complete	chr2	127104221	127127717	577.0	478	https://www.orthodb.org/v10?query=134453at7742	condensin complex subunit 2
134632at7742	Complete	chr9	83823564	83872068	959.2	639	https://www.orthodb.org/v10?query=134632at7742	TTK protein kinase
134679at7742	Complete	chr13	112598945	112656573	824.4	409	https://www.orthodb.org/v10?query=134679at7742	probable ATP-dependent RNA helicase DDX4
135024at7742	Complete	chr4	115000998	115041963	745.7	629	https://www.orthodb.org/v10?query=135024at7742	SCL-interrupting locus protein
135248at7742	Complete	chr2	165406680	165465105	898.1	498	https://www.orthodb.org/v10?query=135248at7742	Solute carrier family 13 member 3
135349at7742	Complete	chr16	43889991	43963412	574.6	590	https://www.orthodb.org/v10?query=135349at7742	Coiled-coil domain containing 191
135511at7742	Complete	chr12	17348554	17424881	1095.6	624	https://www.orthodb.org/v10?query=135511at7742	nucleolar protein 10
135517at7742	Complete	chr9	83395175	83441235	351.5	283	https://www.orthodb.org/v10?query=135517at7742	lebercilin
135770at7742	Complete	chr9	50768284	50772607	579.1	425	https://www.orthodb.org/v10?query=135770at7742	ferredoxin-fold anticodon-binding domain-containing protein 1
135786at7742	Complete	chr6	39575033	39587509	515.0	319	https://www.orthodb.org/v10?query=135786at7742	AarF domain containing kinase 2
136018at7742	Complete	chr10	31496166	31554153	385.3	206	https://www.orthodb.org/v10?query=136018at7742	probable E3 ubiquitin-protein ligase RNF217
136089at7742	Complete	chr4	45802464	45804023	103.6	307	https://www.orthodb.org/v10?query=136089at7742	Aldehyde dehydrogenase 4 family member A1
136142at7742	Complete	chr13	34009657	34032782	613.4	422	https://www.orthodb.org/v10?query=136142at7742	receptor-interacting serine/threonine-protein kinase 1
136144at7742	Complete	chr1	172060590	172082682	933.9	557	https://www.orthodb.org/v10?query=136144at7742	nicastrin
136457at7742	Complete	chr1	53344730	53348466	686.4	471	https://www.orthodb.org/v10?query=136457at7742	asparagine synthetase domain-containing protein 1
136464at7742	Complete	chr14	16249367	16311034	757.5	447	https://www.orthodb.org/v10?query=136464at7742	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
136946at7742	Complete	chr1	93825537	93850826	722.7	411	https://www.orthodb.org/v10?query=136946at7742	D-2-hydroxyglutarate dehydrogenase, mitochondrial
137061at7742	Complete	chr16	30561683	30587536	863.5	496	https://www.orthodb.org/v10?query=137061at7742	large subunit GTPase 1 homolog
137258at7742	Complete	chr13	76062256	76098508	753.1	424	https://www.orthodb.org/v10?query=137258at7742	arylsulfatase K
137296at7742	Complete	chr10	118141945	118168163	551.9	564	https://www.orthodb.org/v10?query=137296at7742	nuclear protein MDM1
137301at7742	Complete	chr2	163054829	163083294	647.7	391	https://www.orthodb.org/v10?query=137301at7742	myb-related protein B
137318at7742	Complete	chr10	61100868	61121619	863.5	464	https://www.orthodb.org/v10?query=137318at7742	sphingosine-1-phosphate lyase 1
137629at7742	Complete	chr16	22818414	22854471	824.0	477	https://www.orthodb.org/v10?query=137629at7742	TBCC domain-containing protein 1
137681at7742	Complete	chr16	44355028	44388237	616.3	573	https://www.orthodb.org/v10?query=137681at7742	spindle and centriole-associated protein 1
137723at7742	Complete	chr12	99891115	99955036	795.4	440	https://www.orthodb.org/v10?query=137723at7742	Tyrosyl-DNA phosphodiesterase 1
137727at7742	Complete	chr17	46172253	46199528	801.7	466	https://www.orthodb.org/v10?query=137727at7742	DNA polymerase eta
137788at7742	Complete	chr8	94622986	94658800	988.9	473	https://www.orthodb.org/v10?query=137788at7742	RING finger and SPRY domain-containing protein 1
137854at7742	Complete	chr13	13998089	14046254	673.3	452	https://www.orthodb.org/v10?query=137854at7742	tubulin-specific chaperone E
138116at7742	Complete	chr17	46801048	46845110	936.3	723	https://www.orthodb.org/v10?query=138116at7742	GLTSCR1-like protein
138249at7742	Complete	chr5	76974724	76998369	1148.6	589	https://www.orthodb.org/v10?query=138249at7742	Signal recognition particle subunit SRP72
138339at7742	Complete	chr5	8966852	9004897	930.2	527	https://www.orthodb.org/v10?query=138339at7742	peroxisomal carnitine O-octanoyltransferase
138435at7742	Complete	chr4	18844202	18845781	567.4	384	https://www.orthodb.org/v10?query=138435at7742	Cytochrome b5 reductase 4
138498at7742	Complete	chr10	92686191	92717123	738.5	558	https://www.orthodb.org/v10?query=138498at7742	protein NEDD1
138669at7742	Complete	chr19	44110516	44135788	722.1	420	https://www.orthodb.org/v10?query=138669at7742	CWF19-like protein 1
138885at7742	Complete	chr17	85028432	85064079	962.6	557	https://www.orthodb.org/v10?query=138885at7742	Solute carrier family 3 member 1
138901at7742	Complete	chr8	106683153	106850355	1180.4	805	https://www.orthodb.org/v10?query=138901at7742	transport and Golgi organization protein 6 homolog
139050at7742	Complete	chr4	117843106	117868242	904.6	447	https://www.orthodb.org/v10?query=139050at7742	Transporter
139053at7742	Fragmented	chr10	88109848	88143984	453.3	313	https://www.orthodb.org/v10?query=139053at7742	PCNA-interacting partner
139083at7742	Complete	chr6	72414728	72430156	1013.7	548	https://www.orthodb.org/v10?query=139083at7742	vitamin K-dependent gamma-carboxylase
139241at7742	Complete	chr2	158625142	158638890	929.4	535	https://www.orthodb.org/v10?query=139241at7742	actin-related protein 5
139250at7742	Complete	chr9	96119451	96179069	703.8	404	https://www.orthodb.org/v10?query=139250at7742	putative glycerol kinase 5
139307at7742	Complete	chr1	143757742	143771005	812.1	471	https://www.orthodb.org/v10?query=139307at7742	TROVE domain family member 2
139567at7742	Complete	chr3	96006147	96057774	982.2	481	https://www.orthodb.org/v10?query=139567at7742	Vacuolar protein sorting 45 homolog
139572at7742	Complete	chr11	70987119	71004378	910.2	469	https://www.orthodb.org/v10?query=139572at7742	putative ATP-dependent RNA helicase DHX33
139653at7742	Complete	chr14	99100778	99207607	928.4	625	https://www.orthodb.org/v10?query=139653at7742	progesterone-induced-blocking factor 1
139811at7742	Complete	chr11	61489117	61493878	889.3	515	https://www.orthodb.org/v10?query=139811at7742	Mitogen-activated protein kinase
139946at7742	Complete	chr4	43002984	43010097	362.8	388	https://www.orthodb.org/v10?query=139946at7742	Fanconi anemia group G protein
139974at7742	Complete	chr3	69722255	69748902	874.6	449	https://www.orthodb.org/v10?query=139974at7742	60S ribosomal export protein NMD3
140071at7742	Complete	chr14	26665525	26669552	761.7	451	https://www.orthodb.org/v10?query=140071at7742	2',5'-phosphodiesterase 12
140098at7742	Complete	chr5	112343430	112378130	507.3	327	https://www.orthodb.org/v10?query=140098at7742	Hermansky-Pudlak syndrome 4 protein
140310at7742	Complete	chr9	14785509	14833663	805.8	455	https://www.orthodb.org/v10?query=140310at7742	MRE11 homolog, double strand break repair nuclease
140317at7742	Complete	chr8	105844872	105850075	210.6	179	https://www.orthodb.org/v10?query=140317at7742	centromere protein T
140367at7742	Complete	chr1	37444659	37517083	894.0	464	https://www.orthodb.org/v10?query=140367at7742	Mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A
140588at7742	Complete	chr13	19650754	19697036	566.3	458	https://www.orthodb.org/v10?query=140588at7742	NME/NM23 family member 8
140683at7742	Complete	chr9	3408898	3477960	935.5	631	https://www.orthodb.org/v10?query=140683at7742	CWF19-like protein 2
140754at7742	Complete	chr15	79075260	79094239	1035.6	476	https://www.orthodb.org/v10?query=140754at7742	eukaryotic translation initiation factor 3 subunit L
140962at7742	Complete	chr11	74764396	74817758	713.3	360	https://www.orthodb.org/v10?query=140962at7742	methyltransferase-like protein 16
141015at7742	Complete	chr4	134539616	134551465	653.2	407	https://www.orthodb.org/v10?query=141015at7742	selenoprotein N
141264at7742	Complete	chr3	83023949	83033410	952.5	660	https://www.orthodb.org/v10?query=141264at7742	fibrinogen alpha chain
141334at7742	Complete	chr6	116273689	116329484	856.0	535	https://www.orthodb.org/v10?query=141334at7742	Zinc finger AN1-type containing 4
141686at7742	Complete	chr11	120467727	120499928	1147.2	554	https://www.orthodb.org/v10?query=141686at7742	Hepatocyte growth factor-regulated tyrosine kinase substrate
141724at7742	Complete	chr11	98828922	98860901	687.2	383	https://www.orthodb.org/v10?query=141724at7742	rap guanine nucleotide exchange factor-like 1
141754at7742	Complete	chr17	24223898	24251310	971.5	573	https://www.orthodb.org/v10?query=141754at7742	cyclin-F
141965at7742	Complete	chr5	92286823	92313249	1166.0	605	https://www.orthodb.org/v10?query=141965at7742	protein SDA1 homolog
142074at7742	Complete	chr7	97369626	97391759	721.3	413	https://www.orthodb.org/v10?query=142074at7742	Alpha-1,3-glucosyltransferase
142117at7742	Complete	chr1	58464204	58499715	598.1	376	https://www.orthodb.org/v10?query=142117at7742	Origin recognition complex subunit 2
142214at7742	Complete	chr2	101668932	101697499	708.2	400	https://www.orthodb.org/v10?query=142214at7742	TNF receptor-associated factor 6
142324at7742	Complete	chr5	145148332	145165321	727.3	457	https://www.orthodb.org/v10?query=142324at7742	pentatricopeptide repeat-containing protein 1, mitochondrial
142339at7742	Complete	chr9	57253962	57272944	458.8	417	https://www.orthodb.org/v10?query=142339at7742	uncharacterized protein C15orf39 homolog
142495at7742	Complete	chr10	111298723	111301169	600.6	483	https://www.orthodb.org/v10?query=142495at7742	Bardet-Biedl syndrome 10 protein
142719at7742	Missing
142850at7742	Missing
142902at7742	Complete	chr9	121981971	122003264	1044.7	531	https://www.orthodb.org/v10?query=142902at7742	Protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
143004at7742	Complete	chr14	8431606	8596367	459.4	420	https://www.orthodb.org/v10?query=143004at7742	uncharacterized protein C3orf67 homolog
143015at7742	Complete	chr16	11135771	11180991	1249.3	716	https://www.orthodb.org/v10?query=143015at7742	Zinc finger CCCH-type containing 7A
143232at7742	Complete	chr2	175168819	175184127	972.8	946	https://www.orthodb.org/v10?query=143232at7742	zinc finger and BTB domain-containing protein 49
143555at7742	Complete	chr5	121660767	121685492	893.8	443	https://www.orthodb.org/v10?query=143555at7742	BRCA1-associated protein
143611at7742	Complete	chr3	116594892	116628814	828.3	503	https://www.orthodb.org/v10?query=143611at7742	spindle assembly abnormal protein 6 homolog
143627at7742	Complete	chr4	125030131	125055336	993.0	551	https://www.orthodb.org/v10?query=143627at7742	nucleolar GTP-binding protein 2
143665at7742	Complete	chr4	22376566	22433730	977.9	561	https://www.orthodb.org/v10?query=143665at7742	F-box/LRR-repeat protein 4
143678at7742	Complete	chr2	132530553	132572233	1086.2	569	https://www.orthodb.org/v10?query=143678at7742	Glycerophosphocholine phosphodiesterase 1
143698at7742	Complete	chr7	64346758	64373503	1088.9	661	https://www.orthodb.org/v10?query=143698at7742	fanconi-associated nuclease 1
143864at7742	Complete	chr9	70542920	70591687	806.2	824	https://www.orthodb.org/v10?query=143864at7742	SAFB-like transcription modulator
143888at7742	Complete	chr3	83055646	83072170	894.9	432	https://www.orthodb.org/v10?query=143888at7742	pleiotropic regulator 1
143938at7742	Complete	chr19	41215072	41263854	1140.6	507	https://www.orthodb.org/v10?query=143938at7742	transmembrane 9 superfamily member 3
144352at7742	Complete	chr3	85574144	85653852	765.0	436	https://www.orthodb.org/v10?query=144352at7742	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial
144445at7742	Complete	chr4	99812285	99912610	612.8	486	https://www.orthodb.org/v10?query=144445at7742	EF-hand calcium binding domain 7
144578at7742	Complete	chr3	37063723	37111467	687.7	404	https://www.orthodb.org/v10?query=144578at7742	adenosine deaminase domain-containing protein 1
144645at7742	Complete	chr6	47796488	47813304	947.6	531	https://www.orthodb.org/v10?query=144645at7742	protein disulfide-isomerase A4
144764at7742	Complete	chr7	78827923	78856938	1000.6	475	https://www.orthodb.org/v10?query=144764at7742	DET1 homolog
144812at7742	Complete	chr11	50225643	50234629	842.3	446	https://www.orthodb.org/v10?query=144812at7742	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
145104at7742	Complete	chr19	15955840	15984880	936.6	556	https://www.orthodb.org/v10?query=145104at7742	centrosomal protein of 78 kDa isoform X1
145137at7742	Complete	chr2	71055994	71089929	725.9	429	https://www.orthodb.org/v10?query=145137at7742	DDB1- and CUL4-associated factor 17
145564at7742	Complete	chr10	85939012	85957707	844.4	405	https://www.orthodb.org/v10?query=145564at7742	tRNA-splicing ligase RtcB homolog
145683at7742	Complete	chr10	40833179	40883075	1061.5	494	https://www.orthodb.org/v10?query=145683at7742	pre-mRNA-processing factor 17
145875at7742	Complete	chr11	101083010	101086310	672.6	437	https://www.orthodb.org/v10?query=145875at7742	bifunctional coenzyme A synthase
145938at7742	Complete	chr14	60378358	60380265	276.8	302	https://www.orthodb.org/v10?query=145938at7742	APC membrane recruitment protein 2
145946at7742	Complete	chr1	80383104	80403699	736.5	590	https://www.orthodb.org/v10?query=145946at7742	nucleoporin GLE1
145949at7742	Complete	chr17	84683232	84698799	993.9	558	https://www.orthodb.org/v10?query=145949at7742	ATP-binding cassette sub-family G member 8
145962at7742	Complete	chr5	140703716	140718597	484.1	515	https://www.orthodb.org/v10?query=145962at7742	BRCA1-associated ATM activator 1
146203at7742	Complete	chr13	95351502	95375058	700.3	436	https://www.orthodb.org/v10?query=146203at7742	angiogenic factor with G patch and FHA domains 1
146337at7742	Complete	chr11	78328475	78342009	727.0	454	https://www.orthodb.org/v10?query=146337at7742	GPI transamidase component PIG-S
146445at7742	Complete	chr18	32068006	32097281	997.3	764	https://www.orthodb.org/v10?query=146445at7742	protein IWS1 homolog isoform X1
146661at7742	Complete	chr5	76896373	76925877	580.5	339	https://www.orthodb.org/v10?query=146661at7742	amidophosphoribosyltransferase
146754at7742	Complete	chr12	51581212	51605032	824.4	457	https://www.orthodb.org/v10?query=146754at7742	cochlin
146782at7742	Fragmented	chr6	88261538	88298588	421.6	240	https://www.orthodb.org/v10?query=146782at7742	Eukaryotic elongation factor, selenocysteine-tRNA specific
146804at7742	Missing
147171at7742	Complete	chr13	112669622	112731664	778.9	439	https://www.orthodb.org/v10?query=147171at7742	Solute carrier family 38 member 9
147455at7742	Complete	chr11	84833010	84880337	1091.5	581	https://www.orthodb.org/v10?query=147455at7742	gametogenetin-binding protein 2
147736at7742	Complete	chr3	129846083	129875138	462.3	388	https://www.orthodb.org/v10?query=147736at7742	complement factor I
148672at7742	Complete	chr4	34617845	34660070	793.3	484	https://www.orthodb.org/v10?query=148672at7742	Arginyl-tRNA synthetase 2, mitochondrial
148962at7742	Complete	chr2	174110423	174122252	875.9	428	https://www.orthodb.org/v10?query=148962at7742	probable aminopeptidase NPEPL1
149083at7742	Complete	chr9	108569911	108572670	548.9	409	https://www.orthodb.org/v10?query=149083at7742	DALR anticodon-binding domain-containing protein 3
149121at7742	Complete	chr10	78574815	78584248	967.1	534	https://www.orthodb.org/v10?query=149121at7742	IlvB acetolactate synthase like
