# BUSCO version is: 4.1.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2020-08-05, number of species: 3354, number of BUSCOs: 67)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
73001at7742	Complete	chr7	11914770	12036771	913.5	734	https://www.orthodb.org/v10?query=73001at7742	GPI inositol-deacylase
73217at7742	Complete	chr22	10635730	10653429	1089.2	582	https://www.orthodb.org/v10?query=73217at7742	WD repeat domain 24
73229at7742	Complete	chr6	14540942	14563023	1349.9	776	https://www.orthodb.org/v10?query=73229at7742	DNA ligase
73313at7742	Complete	chr15	27282723	27335129	877.5	649	https://www.orthodb.org/v10?query=73313at7742	DNA cross-link repair 1A protein
73527at7742	Complete	chr31	23959879	23991698	1285.0	657	https://www.orthodb.org/v10?query=73527at7742	pantothenate kinase 4
73684at7742	Complete	chr8	72500314	72522965	1075.6	648	https://www.orthodb.org/v10?query=73684at7742	Minichromosome maintenance 8 homologous recombination repair factor
73826at7742	Complete	chr13	60664003	60708477	930.9	494	https://www.orthodb.org/v10?query=73826at7742	26S proteasome non-ATPase regulatory subunit 2
73984at7742	Complete	chr2	107423459	107509591	843.1	698	https://www.orthodb.org/v10?query=73984at7742	cilia- and flagella-associated protein 69
74281at7742	Complete	chr7	30911067	30941182	459.7	535	https://www.orthodb.org/v10?query=74281at7742	coiled-coil domain-containing protein 14
74297at7742	Complete	chr25	15386137	15429130	946.8	719	https://www.orthodb.org/v10?query=74297at7742	WD repeat-containing protein 66
74327at7742	Complete	chr25	21421398	21438124	815.3	559	https://www.orthodb.org/v10?query=74327at7742	tuftelin-interacting protein 11
74593at7742	Complete	NW_022630144.1	29362	69829	599.2	490	https://www.orthodb.org/v10?query=74593at7742	EH domain binding protein 1
74629at7742	Complete	chr18	27607357	27631011	1520.4	743	https://www.orthodb.org/v10?query=74629at7742	DNA replication licensing factor MCM2
74887at7742	Complete	chr25	27266926	27303253	1603.0	728	https://www.orthodb.org/v10?query=74887at7742	Leucine zipper like transcription regulator 1
74922at7742	Complete	chr14	4854594	4904964	1348.9	748	https://www.orthodb.org/v10?query=74922at7742	A disintegrin and metalloproteinase with thrombospondin motifs 5
74963at7742	Complete	chr14	29499401	29562557	889.1	614	https://www.orthodb.org/v10?query=74963at7742	Phosphate regulating endopeptidase homolog X-linked
75305at7742	Complete	chr3	28144984	28220166	745.4	624	https://www.orthodb.org/v10?query=75305at7742	synphilin-1
75464at7742	Complete	chr10	59510768	59517545	1194.5	656	https://www.orthodb.org/v10?query=75464at7742	Leucine rich repeat containing 8 VRAC subunit C
75522at7742	Complete	chr10	69193611	69281401	1357.6	721	https://www.orthodb.org/v10?query=75522at7742	mutS protein homolog 4
75557at7742	Complete	chr19	31013570	31070704	1610.9	1252	https://www.orthodb.org/v10?query=75557at7742	zinc finger C3H1 domain-containing protein
75578at7742	Complete	chr12	17908267	17917119	1096.2	711	https://www.orthodb.org/v10?query=75578at7742	SLIT and NTRK-like protein 4
75780at7742	Complete	chr2	106136175	106194933	1007.3	750	https://www.orthodb.org/v10?query=75780at7742	protein FAM171A1
75797at7742	Complete	chr6	42404253	42448514	1218.7	732	https://www.orthodb.org/v10?query=75797at7742	transforming growth factor-beta receptor-associated protein 1
75874at7742	Duplicated	chr5	108686375	108713314	819.1	591	https://www.orthodb.org/v10?query=75874at7742	BEN domain-containing protein 3
75874at7742	Duplicated	chr5	108616890	108618779	738.8	550	https://www.orthodb.org/v10?query=75874at7742	BEN domain-containing protein 3
75874at7742	Duplicated	chr5	108621888	108668274	726.9	576	https://www.orthodb.org/v10?query=75874at7742	BEN domain-containing protein 3
75881at7742	Complete	chr9	11486325	11546591	677.4	621	https://www.orthodb.org/v10?query=75881at7742	Dynein regulatory complex subunit 7
76024at7742	Complete	chr11	11359981	11410169	1574.0	912	https://www.orthodb.org/v10?query=76024at7742	probable ATP-dependent RNA helicase DDX46
76138at7742	Complete	chr3	112041601	112117023	1291.5	705	https://www.orthodb.org/v10?query=76138at7742	dimethylglycine dehydrogenase, mitochondrial
76178at7742	Complete	chr17	46821712	46831528	453.9	456	https://www.orthodb.org/v10?query=76178at7742	NEDD4-binding protein 1
76254at7742	Complete	chr14	12226054	12243955	811.7	720	https://www.orthodb.org/v10?query=76254at7742	Zinc finger and BTB domain containing 21
76384at7742	Complete	chr15	50356893	50385702	1088.0	802	https://www.orthodb.org/v10?query=76384at7742	cell division cycle and apoptosis regulator protein 1
76822at7742	Missing
76947at7742	Fragmented	chr13	44245694	44275433	546.7	322	https://www.orthodb.org/v10?query=76947at7742	Transient receptor potential cation channel subfamily C member 1
76998at7742	Complete	chr4	108785228	108885223	1045.1	838	https://www.orthodb.org/v10?query=76998at7742	Leucine rich repeat and coiled-coil centrosomal protein 1
77080at7742	Complete	chr34	20133836	20175407	1212.7	756	https://www.orthodb.org/v10?query=77080at7742	AP-4 complex subunit epsilon
77215at7742	Missing
77231at7742	Complete	chr5	95024650	95042011	946.6	508	https://www.orthodb.org/v10?query=77231at7742	F-box only protein 30
77322at7742	Complete	chr15	50487071	50527391	1162.9	689	https://www.orthodb.org/v10?query=77322at7742	lymphoid-specific helicase
77473at7742	Complete	chr25	11073572	11133870	1292.4	682	https://www.orthodb.org/v10?query=77473at7742	Two pore segment channel 1
77680at7742	Complete	chr2	129454646	129522567	810.5	638	https://www.orthodb.org/v10?query=77680at7742	armadillo repeat-containing protein 3
77923at7742	Complete	chr10	15579201	15638140	376.2	387	https://www.orthodb.org/v10?query=77923at7742	SWT1, RNA endoribonuclease homolog
78292at7742	Complete	chr14	16808670	16862235	1179.8	742	https://www.orthodb.org/v10?query=78292at7742	chromodomain-helicase-DNA-binding protein 1-like
78340at7742	Missing
78565at7742	Complete	chr5	33580248	33604813	664.0	578	https://www.orthodb.org/v10?query=78565at7742	tumor necrosis factor alpha-induced protein 3
78812at7742	Complete	chr32	14985818	15006334	915.8	556	https://www.orthodb.org/v10?query=78812at7742	general transcription factor 3C polypeptide 4
78822at7742	Complete	chr4	74121435	74153929	357.9	380	https://www.orthodb.org/v10?query=78822at7742	trimethylguanosine synthase
78859at7742	Complete	chr21	19479313	19590189	1378.9	716	https://www.orthodb.org/v10?query=78859at7742	conserved oligomeric Golgi complex subunit 5
78893at7742	Complete	chr27	4031524	4041207	723.3	767	https://www.orthodb.org/v10?query=78893at7742	leucine zipper protein 1
79012at7742	Complete	chr17	47673409	47700124	1465.6	697	https://www.orthodb.org/v10?query=79012at7742	vacuolar protein sorting-associated protein 35
79086at7742	Complete	chr3	25743589	25849438	898.2	516	https://www.orthodb.org/v10?query=79086at7742	Hydroxysteroid 17-beta dehydrogenase 4
79344at7742	Complete	chr6	48726334	48799720	1273.2	713	https://www.orthodb.org/v10?query=79344at7742	Intraflagellar transport 88
79542at7742	Fragmented	chr13	8333708	8360262	503.0	307	https://www.orthodb.org/v10?query=79542at7742	Intraflagellar transport 80
79715at7742	Complete	chr6	25080681	25109024	1380.7	1154	https://www.orthodb.org/v10?query=79715at7742	DNA repair protein complementing XP-G cells
79862at7742	Complete	chr15	32056996	32111751	1575.8	830	https://www.orthodb.org/v10?query=79862at7742	eukaryotic translation initiation factor 3 subunit A
79920at7742	Complete	chr1	48219815	48252679	1365.8	842	https://www.orthodb.org/v10?query=79920at7742	Phosphatidylinositol glycan anchor biosynthesis class G
80119at7742	Fragmented	chr20	944393	958509	362.6	154	https://www.orthodb.org/v10?query=80119at7742	exostosin-2
80137at7742	Complete	chr22	29907249	29940820	1243.2	682	https://www.orthodb.org/v10?query=80137at7742	conserved oligomeric Golgi complex subunit 7
80163at7742	Complete	chr7	47065539	47109985	785.3	590	https://www.orthodb.org/v10?query=80163at7742	trafficking kinesin-binding protein 2
80213at7742	Complete	chr3	20094039	20175275	1081.8	756	https://www.orthodb.org/v10?query=80213at7742	WD repeat-containing protein 36
80527at7742	Complete	chr15	27678673	27723941	829.9	551	https://www.orthodb.org/v10?query=80527at7742	actin filament-associated protein 1-like 2
80688at7742	Complete	chr25	15985092	16014573	1048.5	636	https://www.orthodb.org/v10?query=80688at7742	anaphase-promoting complex subunit 5
80791at7742	Complete	chr31	21185641	21262988	1062.4	696	https://www.orthodb.org/v10?query=80791at7742	Centrosomal protein 104
80808at7742	Complete	chr2	5807634	5866321	973.8	657	https://www.orthodb.org/v10?query=80808at7742	ATP-dependent DNA helicase Q4
80914at7742	Complete	chr12	17048466	17050976	1065.0	691	https://www.orthodb.org/v10?query=80914at7742	SLIT and NTRK-like protein 2
80917at7742	Complete	chr39	15018799	15055512	1099.0	673	https://www.orthodb.org/v10?query=80917at7742	Piwi like RNA-mediated gene silencing 2
81278at7742	Missing
81484at7742	Complete	chr2	22513292	22552094	675.5	750	https://www.orthodb.org/v10?query=81484at7742	Testis expressed 10
81595at7742	Missing
81669at7742	Complete	chr5	77771563	77809709	1248.8	638	https://www.orthodb.org/v10?query=81669at7742	ATP-dependent RNA helicase DDX1
81689at7742	Complete	chr2	102071404	102119849	1151.1	643	https://www.orthodb.org/v10?query=81689at7742	KRIT1, ankyrin repeat containing
81711at7742	Complete	chr13	17957222	18063996	1175.0	673	https://www.orthodb.org/v10?query=81711at7742	endothelin-converting enzyme-like 1
81756at7742	Complete	chr2	18429822	18473508	1089.8	622	https://www.orthodb.org/v10?query=81756at7742	CAS1 domain-containing protein 1
81797at7742	Complete	chr22	36688104	36725156	1148.5	671	https://www.orthodb.org/v10?query=81797at7742	transducin beta-like protein 3
81824at7742	Complete	chr31	26902256	26932816	1383.8	779	https://www.orthodb.org/v10?query=81824at7742	ER membrane protein complex subunit 1 isoform X1
82034at7742	Complete	chr18	2678512	2703170	553.2	497	https://www.orthodb.org/v10?query=82034at7742	interleukin-17 receptor D
82217at7742	Fragmented	NW_022630846.1	39543	48958	419.9	281	https://www.orthodb.org/v10?query=82217at7742	G patch domain-containing protein 1
82221at7742	Complete	chr10	39908119	39948485	895.3	664	https://www.orthodb.org/v10?query=82221at7742	origin recognition complex subunit 1
82295at7742	Complete	chr9	74672408	74711709	1326.8	668	https://www.orthodb.org/v10?query=82295at7742	cleavage and polyadenylation specificity factor subunit 2
82448at7742	Complete	chr7	28643698	28676866	1056.5	725	https://www.orthodb.org/v10?query=82448at7742	FAST kinase domains 1
82541at7742	Complete	chr8	12290498	12332913	1188.0	628	https://www.orthodb.org/v10?query=82541at7742	polyribonucleotide nucleotidyltransferase 1, mitochondrial
82622at7742	Complete	chr11	25824604	25854025	505.9	610	https://www.orthodb.org/v10?query=82622at7742	peroxisome proliferator-activated receptor gamma coactivator 1-beta
82704at7742	Complete	chr2	29775896	29880547	1184.7	690	https://www.orthodb.org/v10?query=82704at7742	PAX-interacting protein 1
82717at7742	Missing
82833at7742	Complete	chr17	46919792	46953396	1266.8	709	https://www.orthodb.org/v10?query=82833at7742	lon protease homolog 2, peroxisomal
83010at7742	Complete	chr22	21902457	21934354	1044.2	605	https://www.orthodb.org/v10?query=83010at7742	Eukaryotic elongation factor 2 kinase
83097at7742	Complete	chr1	90267636	90361316	1091.3	633	https://www.orthodb.org/v10?query=83097at7742	anaphase-promoting complex subunit 4
83333at7742	Complete	chr11	1741022	1809472	1030.4	726	https://www.orthodb.org/v10?query=83333at7742	HMG domain-containing protein 3
83474at7742	Complete	chr31	19214626	19258898	1098.8	629	https://www.orthodb.org/v10?query=83474at7742	exosome component 10
83843at7742	Missing
83910at7742	Complete	chr27	4060992	4106046	1260.0	611	https://www.orthodb.org/v10?query=83910at7742	lysine-specific histone demethylase 1A
84209at7742	Complete	chr18	30623463	30715712	1041.5	569	https://www.orthodb.org/v10?query=84209at7742	semaphorin-3B
84543at7742	Complete	chr13	18239045	18311263	845.7	562	https://www.orthodb.org/v10?query=84543at7742	lisH domain-containing protein ARMC9
84691at7742	Complete	chr20	24965948	24996231	794.6	565	https://www.orthodb.org/v10?query=84691at7742	Protein-glucosylgalactosylhydroxylysine glucosidase
84802at7742	Complete	chr20	29307960	29352969	1201.7	806	https://www.orthodb.org/v10?query=84802at7742	DNA-binding protein SMUBP-2
84817at7742	Complete	chr5	75328853	75361251	663.3	439	https://www.orthodb.org/v10?query=84817at7742	flap endonuclease GEN homolog 1
85263at7742	Complete	chr8	25607505	25630759	1173.1	834	https://www.orthodb.org/v10?query=85263at7742	CCAAT/enhancer-binding protein zeta
85369at7742	Complete	chr13	49535172	49602205	719.5	596	https://www.orthodb.org/v10?query=85369at7742	melanotransferrin
85740at7742	Complete	chr5	8532963	8560499	803.1	454	https://www.orthodb.org/v10?query=85740at7742	molybdenum cofactor biosynthesis protein 1 isoform X1
85986at7742	Missing
86001at7742	Complete	chr17	30791891	30827911	1043.7	618	https://www.orthodb.org/v10?query=86001at7742	conserved oligomeric Golgi complex subunit 4
86277at7742	Missing
86856at7742	Complete	chr1	107013060	107131088	1180.4	747	https://www.orthodb.org/v10?query=86856at7742	Nuclear transcription factor, X-box binding like 1
87012at7742	Complete	chr3	40795433	40849413	1306.8	626	https://www.orthodb.org/v10?query=87012at7742	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
87114at7742	Complete	chr26	5233796	5269991	980.9	591	https://www.orthodb.org/v10?query=87114at7742	ElaC ribonuclease Z 2
87117at7742	Complete	chr22	38536962	38638275	934.9	587	https://www.orthodb.org/v10?query=87117at7742	Ring finger protein 216
87193at7742	Complete	chr2	84496067	84597174	897.2	597	https://www.orthodb.org/v10?query=87193at7742	transmembrane protein 245 isoform X1
87236at7742	Complete	chr25	23862353	23909995	789.0	652	https://www.orthodb.org/v10?query=87236at7742	Eukaryotic translation initiation factor 4E nuclear import factor 1
87266at7742	Complete	chr22	8332780	8372046	1263.9	687	https://www.orthodb.org/v10?query=87266at7742	DNA repair endonuclease XPF
87276at7742	Complete	chr15	38617883	38667973	1162.9	839	https://www.orthodb.org/v10?query=87276at7742	MMS19 homolog, cytosolic iron-sulfur assembly component
87279at7742	Missing
87423at7742	Complete	chr12	41003383	41049586	619.7	490	https://www.orthodb.org/v10?query=87423at7742	centromere protein I
87513at7742	Complete	chr21	41250828	41283753	916.0	657	https://www.orthodb.org/v10?query=87513at7742	Inter-alpha-trypsin inhibitor heavy chain family member 5
87599at7742	Complete	chr1	2476203	2512573	1091.9	604	https://www.orthodb.org/v10?query=87599at7742	Integrator complex subunit 10
87643at7742	Complete	chr1	100413494	100479508	1279.6	725	https://www.orthodb.org/v10?query=87643at7742	Replication factor C subunit 1
87762at7742	Complete	chr17	3341242	3426853	501.2	632	https://www.orthodb.org/v10?query=87762at7742	zinc finger CCHC domain-containing protein 14
87783at7742	Complete	chr5	93988608	94032901	881.3	507	https://www.orthodb.org/v10?query=87783at7742	vitrin
88027at7742	Complete	chr37	17943307	18007190	926.1	485	https://www.orthodb.org/v10?query=88027at7742	arachidonate 5-lipoxygenase
88086at7742	Complete	chr17	35270529	35301557	842.5	542	https://www.orthodb.org/v10?query=88086at7742	Protein arginine N-methyltransferase
88102at7742	Complete	chr12	10980355	10992701	561.6	407	https://www.orthodb.org/v10?query=88102at7742	NF-kappa-B-repressing factor
88390at7742	Complete	chr7	87492723	87541662	1152.4	570	https://www.orthodb.org/v10?query=88390at7742	TFIIH basal transcription factor complex helicase XPB subunit
88436at7742	Complete	chr15	53688895	53690553	587.9	681	https://www.orthodb.org/v10?query=88436at7742	zinc finger and BTB domain-containing protein 17
88636at7742	Missing
88808at7742	Complete	chr2	99928597	100047089	732.4	584	https://www.orthodb.org/v10?query=88808at7742	alpha-catulin
88880at7742	Fragmented	chr25	9450676	9487606	561.1	333	https://www.orthodb.org/v10?query=88880at7742	probable RNA-binding protein 19
89000at7742	Missing
89229at7742	Complete	chr9	64760613	64784788	434.4	308	https://www.orthodb.org/v10?query=89229at7742	ribosomal protein S6 kinase-like 1
89391at7742	Complete	chr1	22902467	22993165	1192.0	738	https://www.orthodb.org/v10?query=89391at7742	glutamyl aminopeptidase
89615at7742	Complete	chr8	52314366	52358103	1357.7	682	https://www.orthodb.org/v10?query=89615at7742	Tetratricopeptide repeat domain 13
90151at7742	Complete	chr23	25369166	25429998	1300.6	628	https://www.orthodb.org/v10?query=90151at7742	probable ATP-dependent RNA helicase DHX35
90360at7742	Complete	chr28	20794723	20841399	1402.4	734	https://www.orthodb.org/v10?query=90360at7742	DNA ligase
90587at7742	Complete	chr11	56725010	56794100	1068.4	671	https://www.orthodb.org/v10?query=90587at7742	disintegrin and metalloproteinase domain-containing protein 19
90690at7742	Complete	chr1	135638479	135669868	1058.5	887	https://www.orthodb.org/v10?query=90690at7742	SET-binding protein
90735at7742	Complete	chr27	10881442	10906189	1111.9	571	https://www.orthodb.org/v10?query=90735at7742	WD and tetratricopeptide repeats protein 1
90853at7742	Complete	chr14	18748539	18789800	682.3	434	https://www.orthodb.org/v10?query=90853at7742	Centrosomal protein 97
91290at7742	Complete	chr20	613747	673181	632.8	672	https://www.orthodb.org/v10?query=91290at7742	PHD and RING finger domain-containing protein 1 isoform X1
91371at7742	Complete	chr27	14673997	14706934	436.1	395	https://www.orthodb.org/v10?query=91371at7742	neurochondrin
91440at7742	Complete	chr8	68469305	68485476	896.7	942	https://www.orthodb.org/v10?query=91440at7742	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)
91624at7742	Complete	chr9	27411425	27462670	1066.6	582	https://www.orthodb.org/v10?query=91624at7742	RAS guanyl-releasing protein 1
91638at7742	Complete	chr1	35285526	35415563	1025.5	673	https://www.orthodb.org/v10?query=91638at7742	Diacylglycerol kinase
91759at7742	Complete	chr5	60501161	60538730	1262.0	636	https://www.orthodb.org/v10?query=91759at7742	Methylmalonyl-CoA mutase
91878at7742	Complete	chr15	35673410	35704039	980.0	559	https://www.orthodb.org/v10?query=91878at7742	Twinkle mtDNA helicase
92115at7742	Complete	chr38	11793723	11817285	1187.8	631	https://www.orthodb.org/v10?query=92115at7742	DNA replication licensing factor MCM5
92370at7742	Complete	chr3	93982090	94041117	1089.7	688	https://www.orthodb.org/v10?query=92370at7742	alpha-adducin isoform X1
92374at7742	Complete	chr44	146891	164530	963.9	625	https://www.orthodb.org/v10?query=92374at7742	myotubularin-related protein 10
92414at7742	Complete	chr10	57699103	57723927	378.0	810	https://www.orthodb.org/v10?query=92414at7742	uncharacterized protein KIAA1107 homolog
92481at7742	Complete	chr26	21056848	21096567	464.8	448	https://www.orthodb.org/v10?query=92481at7742	MYCBP-associated protein
92591at7742	Complete	chr9	4686285	4748032	1441.2	872	https://www.orthodb.org/v10?query=92591at7742	nuclear export mediator factor NEMF
92625at7742	Fragmented	chr8	57162384	57197187	533.2	341	https://www.orthodb.org/v10?query=92625at7742	RALBP1 associated Eps domain containing 1
93020at7742	Complete	chr2	21590621	21644961	724.0	519	https://www.orthodb.org/v10?query=93020at7742	methionine synthase reductase
93035at7742	Missing
93229at7742	Complete	chr17	33681955	33723097	1033.2	574	https://www.orthodb.org/v10?query=93229at7742	Bardet-Biedl syndrome 2 protein
93231at7742	Missing
93269at7742	Complete	chr26	24582375	24684292	936.4	564	https://www.orthodb.org/v10?query=93269at7742	spermatogenesis-associated protein 20
93412at7742	Complete	chr23	31465294	31570769	993.4	520	https://www.orthodb.org/v10?query=93412at7742	phosphorylated CTD-interacting factor 1
93430at7742	Complete	chr19	17308623	17342504	1038.8	599	https://www.orthodb.org/v10?query=93430at7742	WD repeat-containing protein 91
93522at7742	Complete	chr19	19645238	19708264	1061.9	547	https://www.orthodb.org/v10?query=93522at7742	transcription factor RFX4
93566at7742	Complete	chr44	364127	388570	745.3	500	https://www.orthodb.org/v10?query=93566at7742	leucine-rich repeat-containing protein 49
93727at7742	Complete	chr9	55480252	55482102	572.8	478	https://www.orthodb.org/v10?query=93727at7742	Zinc finger and BTB domain containing 1
93778at7742	Complete	chr18	42875275	42973519	1054.6	567	https://www.orthodb.org/v10?query=93778at7742	ubiquitin-like modifier-activating enzyme ATG7
93829at7742	Missing
94127at7742	Complete	chr6	67537070	67555757	982.7	576	https://www.orthodb.org/v10?query=94127at7742	SLIT and NTRK-like protein 1
94269at7742	Complete	chr22	39236000	39263947	892.7	655	https://www.orthodb.org/v10?query=94269at7742	AP-5 complex subunit zeta-1
94359at7742	Complete	chr6	85703686	85743952	1086.1	630	https://www.orthodb.org/v10?query=94359at7742	transmembrane and TPR repeat-containing protein 4
94920at7742	Complete	chr10	33803985	33864351	813.0	519	https://www.orthodb.org/v10?query=94920at7742	histone H2A deubiquitinase MYSM1
95166at7742	Complete	chr7	3146562	3195915	668.6	528	https://www.orthodb.org/v10?query=95166at7742	Leucine carboxyl methyltransferase 2
95261at7742	Complete	chr28	15218598	15240382	1008.3	661	https://www.orthodb.org/v10?query=95261at7742	pre-rRNA-processing protein TSR1 homolog
95310at7742	Complete	chr26	35145412	35187104	998.1	613	https://www.orthodb.org/v10?query=95310at7742	Exocyst complex component 7
95435at7742	Complete	chr22	22990087	23027969	924.3	604	https://www.orthodb.org/v10?query=95435at7742	Coronin
95511at7742	Complete	chr38	11684990	11721270	803.2	510	https://www.orthodb.org/v10?query=95511at7742	FAD-dependent oxidoreductase domain-containing protein 2
95643at7742	Complete	chr9	44387451	44474684	925.3	1199	https://www.orthodb.org/v10?query=95643at7742	kinectin
95741at7742	Complete	chr13	12453644	12475145	1048.4	571	https://www.orthodb.org/v10?query=95741at7742	GMP synthase 
95757at7742	Complete	chr24	8090968	8109522	1037.6	635	https://www.orthodb.org/v10?query=95757at7742	AP complex subunit beta
95871at7742	Complete	chr13	832071	874926	696.1	415	https://www.orthodb.org/v10?query=95871at7742	ephexin-1
95886at7742	Complete	chr34	26417583	26426091	238.4	320	https://www.orthodb.org/v10?query=95886at7742	protein Lines homolog 1
95927at7742	Complete	chr7	16677515	16769261	902.1	658	https://www.orthodb.org/v10?query=95927at7742	PMS1 homolog 1, mismatch repair system component
95963at7742	Complete	chr26	9308277	9352191	627.9	532	https://www.orthodb.org/v10?query=95963at7742	Centrosomal protein 95
96292at7742	Missing
96327at7742	Fragmented	chr1	83953155	83956972	202.4	238	https://www.orthodb.org/v10?query=96327at7742	protein FAM184B
96459at7742	Complete	chr25	23228472	23257068	902.8	537	https://www.orthodb.org/v10?query=96459at7742	kelch-like protein 22
96554at7742	Complete	chr20	8690206	8710852	947.8	485	https://www.orthodb.org/v10?query=96554at7742	cleavage stimulation factor subunit 3
96693at7742	Complete	chr1	35808878	35876078	1213.9	643	https://www.orthodb.org/v10?query=96693at7742	Glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
96764at7742	Complete	chr4	97945136	98009919	1209.2	752	https://www.orthodb.org/v10?query=96764at7742	programmed cell death 6-interacting protein
96827at7742	Complete	chr3	75494130	75567065	1409.9	917	https://www.orthodb.org/v10?query=96827at7742	structural maintenance of chromosomes protein 5
96933at7742	Complete	chr17	13456857	13578517	1215.3	551	https://www.orthodb.org/v10?query=96933at7742	C-Maf-inducing protein
97039at7742	Complete	chr28	25617727	25743519	1039.2	593	https://www.orthodb.org/v10?query=97039at7742	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase
97043at7742	Complete	chr21	7113556	7194317	1123.5	622	https://www.orthodb.org/v10?query=97043at7742	Integrator complex subunit 13
97302at7742	Complete	chr19	21187015	21237840	1272.2	744	https://www.orthodb.org/v10?query=97302at7742	SCY1 like pseudokinase 2
97370at7742	Complete	chr14	47842368	47852062	1085.2	540	https://www.orthodb.org/v10?query=97370at7742	kelch-like protein 15
97499at7742	Complete	chr13	29783174	29869318	1183.1	559	https://www.orthodb.org/v10?query=97499at7742	WD repeat domain 33
97588at7742	Complete	chr5	94652158	94703622	1009.8	631	https://www.orthodb.org/v10?query=97588at7742	conserved oligomeric Golgi complex subunit 2
97645at7742	Complete	chr32	460096	477235	884.9	584	https://www.orthodb.org/v10?query=97645at7742	anaphase-promoting complex subunit 2
97786at7742	Complete	chr7	55574010	55626242	944.2	536	https://www.orthodb.org/v10?query=97786at7742	leishmanolysin-like peptidase
98098at7742	Complete	chr8	8462142	8515937	720.0	502	https://www.orthodb.org/v10?query=98098at7742	uncharacterized protein KIAA1841 homolog
98179at7742	Complete	chr26	10302851	10380630	938.2	824	https://www.orthodb.org/v10?query=98179at7742	Centrosomal protein 131
98298at7742	Complete	chr21	29322306	29348049	1083.7	645	https://www.orthodb.org/v10?query=98298at7742	RAD50 interactor 1
98464at7742	Complete	chr7	23343191	23422149	1141.9	580	https://www.orthodb.org/v10?query=98464at7742	SEC14 domain and spectrin repeat-containing protein 1
98637at7742	Complete	chr31	26775392	26781169	1008.2	556	https://www.orthodb.org/v10?query=98637at7742	Methylenetetrahydrofolate reductase
98753at7742	Complete	chr9	43590088	43639347	1339.1	655	https://www.orthodb.org/v10?query=98753at7742	exocyst complex component 5
98908at7742	Complete	chr18	21597839	21637351	1065.7	580	https://www.orthodb.org/v10?query=98908at7742	Ubiquitin carboxyl-terminal hydrolase
99006at7742	Fragmented	chr17	31360114	31440933	687.8	355	https://www.orthodb.org/v10?query=99006at7742	protein VAC14 homolog
99014at7742	Complete	chr8	45064147	45086693	1010.2	563	https://www.orthodb.org/v10?query=99014at7742	Lysine acetyltransferase 14
99037at7742	Complete	chr31	11565007	11608674	947.4	660	https://www.orthodb.org/v10?query=99037at7742	Hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase
99049at7742	Missing
99281at7742	Complete	chr10	12966623	13004477	500.1	528	https://www.orthodb.org/v10?query=99281at7742	methyltransferase-like protein 13
99383at7742	Complete	chr13	11696478	11841576	955.1	644	https://www.orthodb.org/v10?query=99383at7742	Ventricular zone expressed PH domain containing 1
99440at7742	Complete	chr2	65413816	65449656	1029.8	560	https://www.orthodb.org/v10?query=99440at7742	tRNA (cytosine(34)-C(5))-methyltransferase
100129at7742	Complete	chr35	1143979	1167616	689.3	643	https://www.orthodb.org/v10?query=100129at7742	GEM-interacting protein
100256at7742	Complete	chr2	45479407	45594079	1151.1	627	https://www.orthodb.org/v10?query=100256at7742	PHD finger protein 14 isoform X1
100494at7742	Complete	chr2	50010454	50097211	796.8	574	https://www.orthodb.org/v10?query=100494at7742	Integrin beta
100623at7742	Complete	chr1	32692302	32773868	1207.6	657	https://www.orthodb.org/v10?query=100623at7742	polycystin-2
100655at7742	Complete	chr1	84162467	84232693	1048.5	767	https://www.orthodb.org/v10?query=100655at7742	condensin complex subunit 3
100658at7742	Complete	chr7	17039925	17066543	985.8	673	https://www.orthodb.org/v10?query=100658at7742	WD repeat domain 75
100816at7742	Complete	chr19	9403859	9424643	683.2	498	https://www.orthodb.org/v10?query=100816at7742	IQ and ubiquitin-like domain-containing protein
100952at7742	Fragmented	chr8	56012831	56030740	535.3	295	https://www.orthodb.org/v10?query=100952at7742	Integrator complex subunit 9
101303at7742	Complete	chr1	32465271	32569003	1357.9	816	https://www.orthodb.org/v10?query=101303at7742	general vesicular transport factor p115 isoform X1
101309at7742	Complete	chr26	13261433	13290740	1208.9	808	https://www.orthodb.org/v10?query=101309at7742	conserved oligomeric Golgi complex subunit 1
101457at7742	Complete	chr14	52417166	52457483	377.6	652	https://www.orthodb.org/v10?query=101457at7742	Fanconi anemia group B protein
101854at7742	Complete	chr32	4807330	4809270	946.5	571	https://www.orthodb.org/v10?query=101854at7742	Tripartite motif containing 32
101858at7742	Complete	chr9	53817324	53864091	940.7	545	https://www.orthodb.org/v10?query=101858at7742	protein O-mannosyl-transferase 2
101941at7742	Complete	chr22	21853655	21888100	999.7	559	https://www.orthodb.org/v10?query=101941at7742	DNA-directed RNA polymerase III subunit RPC5
102135at7742	Fragmented	chr8	7712622	7733676	362.3	199	https://www.orthodb.org/v10?query=102135at7742	tetratricopeptide repeat protein 27
102147at7742	Missing
102222at7742	Complete	chr5	94357860	94360046	1025.9	564	https://www.orthodb.org/v10?query=102222at7742	exocyst complex component 8
