,start1,end1,start2,end2,col
1715,1584985915,1584985915,2552747323,2552747323,29
1716,1535308982,1535308982,2553404374,2553404374,29
1717,1639122781,1639122781,2553115539,2553115539,29
1663,1559648955,1559648955,2750719439,2750719439,28
1656,1458574403,1458574403,2749137969,2749137969,28
1662,1601315423,1601315423,2748942863,2748942863,28
1661,314838799,314838799,2751934122,2751934122,28
1660,1601321966,1601321966,2748853924,2748853924,28
1659,1601382546,1601382546,2748803237,2748803237,28
1658,327867819,327867819,2747694866,2747694866,28
1657,1582584626,1582584626,2747677654,2747677654,28
1651,1556897153,1556897153,2750452745,2750452745,28
1655,1458542905,1458542905,2749228881,2749228881,28
1654,149854007,149854007,2749848648,2749848648,28
1653,1570266784,1570266784,2750192823,2750192823,28
1652,788338235,788338235,2751181810,2751181810,28
1650,358919033,358919033,2752656353,2752656353,28
1649,358980605,358980605,2752640181,2752640181,28
1648,2988608009,2988608009,2752632173,2752632173,28
1666,2476230337,2476230337,2750692154,2750692154,28
1665,1457825584,1457825584,2750950199,2750950199,28
1664,327292520,327292520,2750898921,2750898921,28
1667,360157779,360157779,2739936577,2739936577,28
1675,342372370,342372370,2753018181,2753018181,28
1683,1546497028,1546497028,2741523067,2741523067,28
1682,346269848,346269848,2740403077,2740403077,28
1680,1542259083,1542259083,2746092102,2746092102,28
1679,1558935642,1558935642,2813374922,2813374922,28
1678,1542779892,1542779892,2745801267,2745801267,28
1677,1542691123,1542691123,2745910100,2745910100,28
1676,1597951250,1597951250,2747131438,2747131438,28
1681,321830658,321830658,2746641006,2746641006,28
1674,1549089941,1549089941,2752999789,2752999789,28
1672,1543731749,1543731749,2752833982,2752833982,28
1671,2989807981,2989807981,2740691027,2740691027,28
1670,346514371,346514371,2745050529,2745050529,28
1669,346845027,346845027,2744996168,2744996168,28
1668,350447606,350447606,2740611029,2740611029,28
1673,1543374685,1543374685,2752890686,2752890686,28
1614,3040655164,3040655164,216715271,216715271,27
1609,482647632,482647632,46539485,46539485,27
1610,458479175,458479175,137388139,137388139,27
1611,423360493,423360493,43225586,43225586,27
1612,423564380,423564380,43762153,43762153,27
1613,3040805838,3040805838,215730549,215730549,27
1617,2282991351,2282991351,59783149,59783149,27
1615,3047134098,3047134098,46573063,46573063,27
1616,137100053,137100053,59628064,59628064,27
1618,3015361554,3015361554,60182811,60182811,27
1619,3045099007,3045099007,38040829,38040829,27
1607,458013941,458013941,1820996308,1820996308,27
1608,2265183037,2265183037,219219448,219219448,27
1599,464543487,464543487,199866014,199866014,27
1606,456256691,456256691,185559734,185559734,27
1605,446792932,446792932,185591166,185591166,27
1604,3067708356,3067708356,185901219,185901219,27
1603,582861642,582861642,192028483,192028483,27
1602,2264015210,2264015210,195572224,195572224,27
1601,457100626,457100626,197511779,197511779,27
1600,2285756884,2285756884,198833119,198833119,27
1621,421573993,421573993,38569539,38569539,27
1598,2285135473,2285135473,131273823,131273823,27
1597,2810914836,2810914836,2715166056,2715166056,27
1596,477030102,477030102,133718211,133718211,27
1595,459881196,459881196,135140049,135140049,27
1620,464529278,464529278,38425752,38425752,27
1630,451840155,451840155,3939192,3939192,27
1622,468829670,468829670,39664343,39664343,27
1636,3009832421,3009832421,5813635,5813635,27
1623,3002689697,3002689697,41520565,41520565,27
1647,439672506,439672506,23612733,23612733,27
1646,435531963,435531963,21281951,21281951,27
1645,2268057758,2268057758,21715400,21715400,27
1643,435534348,435534348,20147546,20147546,27
1642,3020588864,3020588864,20029844,20029844,27
1641,420736137,420736137,19796004,19796004,27
1640,476036413,476036413,12098804,12098804,27
1639,475412614,475412614,13889805,13889805,27
1638,475322708,475322708,14108429,14108429,27
1637,443814573,443814573,1502790108,1502790108,27
1644,435590647,435590647,20181321,20181321,27
1635,454198707,454198707,5438508,5438508,27
1629,2712039087,2712039087,2721248041,2721248041,27
1634,3044474909,3044474909,4724741,4724741,27
1625,463575570,463575570,3244907,3244907,27
1627,1537696747,1537696747,3778449,3778449,27
1628,416515742,416515742,2524220226,2524220226,27
1626,2264224396,2264224396,3767623,3767623,27
1631,429203772,429203772,4617793,4617793,27
1632,451922763,451922763,4515407,4515407,27
1633,452136132,452136132,4228236,4228236,27
1624,459982474,459982474,41579037,41579037,27
1533,1537415490,1537415490,2431505882,2431505882,26
1534,1537481050,1537481050,2431291708,2431291708,26
1541,308353160,308353160,2443706956,2443706956,26
1535,1537531487,1537531487,2431113693,2431113693,26
1536,1559037953,1559037953,2431052187,2431052187,26
1537,295717303,295717303,2442289073,2442289073,26
1538,2995158686,2995158686,2446404522,2446404522,26
1539,302074710,302074710,2442943825,2442943825,26
1540,2992106954,2992106954,2446085976,2446085976,26
1546,2991795645,2991795645,2443350359,2443350359,26
1542,2991329176,2991329176,2443231245,2443231245,26
1543,2991834323,2991834323,2446258353,2446258353,26
1544,2203370504,2203370504,2019370120,2019370120,26
1545,2991273011,2991273011,2443120063,2443120063,26
1547,302542383,302542383,2447398563,2447398563,26
1548,1581990534,1581990534,2425011532,2425011532,26
1549,1579282081,1579282081,150524968,150524968,26
1531,414018080,414018080,2408494257,2408494257,26
1550,1577839276,1577839276,2424742082,2424742082,26
1532,1575592420,1575592420,2408446513,2408446513,26
1518,2673688516,2673688516,2379850435,2379850435,26
1530,1575617409,1575617409,2408501691,2408501691,26
1519,310138120,310138120,2445714937,2445714937,26
1552,1577470436,1577470436,2420281541,2420281541,26
1511,782986252,782986252,2428058263,2428058263,26
1512,763292760,763292760,2427757941,2427757941,26
1513,357724857,357724857,2405871299,2405871299,26
1514,1579706087,1579706087,2405936420,2405936420,26
1515,1580813591,1580813591,2406400682,2406400682,26
1516,1581025930,1581025930,2407588386,2407588386,26
1517,2996036387,2996036387,2449337833,2449337833,26
1520,357355411,357355411,2447854180,2447854180,26
1529,1575654908,1575654908,2408540266,2408540266,26
1521,357387501,357387501,2447775128,2447775128,26
1522,335498863,335498863,2432284964,2432284964,26
1523,335820889,335820889,2432684953,2432684953,26
1524,337101992,337101992,2434817520,2434817520,26
1525,136159508,136159508,2408235915,2408235915,26
1526,378976543,378976543,2444436459,2444436459,26
1527,1538541380,1538541380,2419561131,2419561131,26
1528,364847584,364847584,2420993488,2420993488,26
1551,1577776459,1577776459,2424675165,2424675165,26
1571,2996096051,2996096051,2440588790,2440588790,26
1553,27219855,27219855,2415370951,2415370951,26
1585,367566626,367566626,2417389736,2417389736,26
1577,365980810,365980810,2423841216,2423841216,26
1578,416462507,416462507,2423677694,2423677694,26
1579,315974311,315974311,2423660599,2423660599,26
1580,1577751245,1577751245,2423409909,2423409909,26
1581,355311054,355311054,2423224974,2423224974,26
1582,21120540,21120540,2423191144,2423191144,26
1583,19642676,19642676,2418505086,2418505086,26
1584,19833226,19833226,2417819288,2417819288,26
1587,337738610,337738610,2435347188,2435347188,26
1575,369491855,369491855,2414756368,2414756368,26
1588,337627914,337627914,2435207045,2435207045,26
1589,2771003560,2771003560,2435200125,2435200125,26
1590,22668806,22668806,2441839930,2441839930,26
1591,337469041,337469041,2441794662,2441794662,26
1592,1560841078,1560841078,2448856514,2448856514,26
1593,788450237,788450237,2430514255,2430514255,26
1594,345133505,345133505,2430084838,2430084838,26
1554,370353778,370353778,2414695914,2414695914,26
1576,26795567,26795567,2415435334,2415435334,26
1586,310106820,310106820,2418952794,2418952794,26
1574,1538161178,1538161178,2419705191,2419705191,26
1563,374925277,374925277,2427010737,2427010737,26
1555,370434151,370434151,2414663830,2414663830,26
1573,310459797,310459797,2447752378,2447752378,26
1556,1065972219,1065972219,878711423,878711423,26
1557,372423508,372423508,2413142938,2413142938,26
1558,1266600694,1266600694,363063634,363063634,26
1559,355340194,355340194,2425871409,2425871409,26
1561,135494414,135494414,2425968905,2425968905,26
1562,2990718654,2990718654,2426017722,2426017722,26
1560,374605313,374605313,2425951881,2425951881,26
1565,2991026438,2991026438,2427435969,2427435969,26
1566,2991047147,2991047147,2427444418,2427444418,26
1567,366094554,366094554,2420558840,2420558840,26
1568,366030686,366030686,2420515725,2420515725,26
1569,19536262,19536262,2420425996,2420425996,26
1570,339999718,339999718,2444999517,2444999517,26
1564,374886591,374886591,2427030111,2427030111,26
1572,380164242,380164242,2440856884,2440856884,26
1483,890222923,890222923,2616890645,2616890645,25
1479,2898887205,2898887205,2616592864,2616592864,25
1476,891497019,891497019,2622315999,2622315999,25
1477,2887019116,2887019116,2622840374,2622840374,25
1478,901116784,901116784,2605729539,2605729539,25
1482,1577732749,1577732749,2616955298,2616955298,25
1480,1466285779,1466285779,2616391911,2616391911,25
1484,1465726727,1465726727,2600763195,2600763195,25
1481,890514888,890514888,2617189517,2617189517,25
1474,2808268970,2808268970,2626658758,2626658758,25
1475,2807271406,2807271406,2626594846,2626594846,25
1465,2830699302,2830699302,2614163200,2614163200,25
1473,2895118990,2895118990,2614772029,2614772029,25
1472,1460298404,1460298404,2614280297,2614280297,25
1471,2858587365,2858587365,2601883490,2601883490,25
1470,2858379097,2858379097,2602075918,2602075918,25
1469,1443320785,1443320785,2604832402,2604832402,25
1468,869869138,869869138,2604911859,2604911859,25
1467,1431006605,1431006605,2611843808,2611843808,25
1466,2815322144,2815322144,2613684696,2613684696,25
1464,2816526810,2816526810,2615741876,2615741876,25
1463,2838462292,2838462292,2616116968,2616116968,25
1486,2474260730,2474260730,2601079606,2601079606,25
1462,2808875568,2808875568,2586760337,2586760337,25
1485,66204346,66204346,275512196,275512196,25
1494,1434291736,1434291736,2596680807,2596680807,25
1487,2898993722,2898993722,2592404012,2592404012,25
1500,892059759,892059759,2621233407,2621233407,25
1488,768237396,768237396,2592372837,2592372837,25
1510,878958282,878958282,2589498700,2589498700,25
1509,883427776,883427776,2590000184,2590000184,25
1508,1494473680,1494473680,2621267229,2621267229,25
1507,1494640029,1494640029,2621270517,2621270517,25
1505,877556524,877556524,2618061887,2618061887,25
1504,877420355,877420355,2618573357,2618573357,25
1503,2827576938,2827576938,2600984721,2600984721,25
1502,814511567,814511567,2620228670,2620228670,25
1501,2814221319,2814221319,2620209302,2620209302,25
1506,1431586665,1431586665,2615667630,2615667630,25
1499,892007841,892007841,2621203488,2621203488,25
1497,890288123,890288123,2617002118,2617002118,25
1496,2800452112,2800452112,2608813260,2608813260,25
1495,1434333657,1434333657,2596613636,2596613636,25
1493,1197621845,1197621845,2596995838,2596995838,25
1492,1137999298,1137999298,2602326193,2602326193,25
1491,1138075465,1138075465,2602300156,2602300156,25
1490,879652461,879652461,2587770156,2587770156,25
1498,2148873256,2148873256,1722021896,1722021896,25
1489,2815154156,2815154156,2593483569,2593483569,25
1427,3022835867,3022835867,1673890342,1673890342,24
1422,1054929786,1054929786,1642598118,1642598118,24
1423,2287223971,2287223971,1642744284,1642744284,24
1424,3060526578,3060526578,1663274959,1663274959,24
1425,3071570682,3071570682,1680157147,1680157147,24
1426,1017112703,1017112703,1679534850,1679534850,24
1431,2336509936,2336509936,1670936411,1670936411,24
1428,3022820417,3022820417,1673855800,1673855800,24
1429,2295794024,2295794024,1683532852,1683532852,24
1430,990207000,990207000,1683549435,1683549435,24
1432,1067583455,1067583455,1659497962,1659497962,24
1407,3019751684,3019751684,1621281588,1621281588,24
1421,1054671888,1054671888,1642374118,1642374118,24
1409,3060707132,3060707132,1663047124,1663047124,24
1419,3036248473,3036248473,1631235607,1631235607,24
1418,938244305,938244305,1631396738,1631396738,24
1417,2353565240,2353565240,1632751818,1632751818,24
1416,2353770030,2353770030,1637132319,1637132319,24
1415,1067568832,1067568832,1686973119,1686973119,24
1414,1026334421,1026334421,1668928503,1668928503,24
1413,1027109816,1027109816,1668162314,1668162314,24
1412,940878597,940878597,2018714421,2018714421,24
1411,974888274,974888274,1627502846,1627502846,24
1410,980382926,980382926,1626835170,1626835170,24
1408,3012847956,3012847956,1618052758,1618052758,24
1434,3010875006,3010875006,1617833296,1617833296,24
1433,3054135408,3054135408,1651506775,1651506775,24
1420,1051806389,1051806389,1640511597,1640511597,24
1435,2365378000,2365378000,1617894114,1617894114,24
1449,2295871994,2295871994,1620720266,1620720266,24
1436,3057823571,3057823571,1653521375,1653521375,24
1461,965469572,965469572,1647122083,1647122083,24
1460,965203556,965203556,1647504826,1647504826,24
1459,3067897389,3067897389,1617632560,1617632560,24
1458,2351885370,2351885370,1686836296,1686836296,24
1457,2295820597,2295820597,1683727544,1683727544,24
1456,3010844546,3010844546,1660966300,1660966300,24
1454,2182546938,2182546938,1673554934,1673554934,24
1453,1013498920,1013498920,1673785168,1673785168,24
1452,990704221,990704221,1685556575,1685556575,24
1451,3019443114,3019443114,1620857333,1620857333,24
1450,1068267991,1068267991,1620670240,1620670240,24
1455,3081721511,3081721511,1617570327,1617570327,24
1448,992633525,992633525,1653685777,1653685777,24
1442,2365464542,2365464542,1616717926,1616717926,24
1447,992411654,992411654,1655050179,1655050179,24
1437,3057794670,3057794670,1653415342,1653415342,24
1438,3012794364,3012794364,1621163119,1621163119,24
1439,932265367,932265367,1616813010,1616813010,24
1441,1596024092,1596024092,2553525608,2553525608,24
1440,1825415398,1825415398,1616784767,1616784767,24
1443,3009484222,3009484222,1653193760,1653193760,24
1444,3009376442,3009376442,1653127933,1653127933,24
1445,3020928833,3020928833,1653087471,1653087471,24
1446,3052916753,3052916753,1621028269,1621028269,24
1368,3066257864,3066257864,66361721,66361721,23
1363,589576508,589576508,206452255,206452255,23
1364,3013780635,3013780635,203433070,203433070,23
1365,437705236,437705236,202952337,202952337,23
1366,437557393,437557393,201537701,201537701,23
1367,3067080426,3067080426,67669780,67669780,23
1375,2607486837,2607486837,140878476,140878476,23
1370,1501116746,1501116746,3009223405,3009223405,23
1371,460206585,460206585,209622500,209622500,23
1372,3068516730,3068516730,174697930,174697930,23
1373,439936991,439936991,165733648,165733648,23
1374,2263698031,2263698031,176207633,176207633,23
1361,3007344276,3007344276,173224926,173224926,23
1362,589633949,589633949,206524034,206524034,23
1347,432763513,432763513,78870036,78870036,23
1360,3050587559,3050587559,178018370,178018370,23
1359,2295908423,2295908423,168436614,168436614,23
1358,3008218444,3008218444,167305119,167305119,23
1357,457776086,457776086,221679013,221679013,23
1356,430839721,430839721,221540893,221540893,23
1355,460777857,460777857,201495671,201495671,23
1354,419083097,419083097,156535309,156535309,23
1353,3043292036,3043292036,211168610,211168610,23
1352,417787058,417787058,211621873,211621873,23
1351,417803913,417803913,211680109,211680109,23
1350,3007504529,3007504529,213538389,213538389,23
1349,3052005412,3052005412,79723138,79723138,23
1348,3052123113,3052123113,79134928,79134928,23
1377,1387678674,1387678674,1360000097,1360000097,23
1376,3010295747,3010295747,177264184,177264184,23
1369,3066142660,3066142660,66019464,66019464,23
1378,421698705,421698705,156875355,156875355,23
1393,438949502,438949502,99150947,99150947,23
1379,2283974411,2283974411,157958541,157958541,23
1406,442044443,442044443,68777836,68777836,23
1405,470583923,470583923,104086172,104086172,23
1404,469695728,469695728,103973223,103973223,23
1403,448620454,448620454,103617014,103617014,23
1401,427804100,427804100,99735058,99735058,23
1400,442885972,442885972,119891680,119891680,23
1399,442844822,442844822,119904540,119904540,23
1398,3067976525,3067976525,104794793,104794793,23
1397,422236660,422236660,104535598,104535598,23
1396,419709394,419709394,92821201,92821201,23
1395,3005902079,3005902079,97353630,97353630,23
1394,2278759324,2278759324,98562722,98562722,23
1402,447165044,447165044,100157264,100157264,23
1392,438410373,438410373,159942210,159942210,23
1385,457352438,457352438,162978237,162978237,23
1380,2284059030,2284059030,158210064,158210064,23
1391,1857140222,1857140222,1449079283,1449079283,23
1381,430979910,430979910,140123803,140123803,23
1382,2284697732,2284697732,139249901,139249901,23
1384,458393154,458393154,163812230,163812230,23
1383,421542520,421542520,200022511,200022511,23
1386,457250662,457250662,162570630,162570630,23
1387,477331155,477331155,138973205,138973205,23
1388,422693913,422693913,111439262,111439262,23
1389,3043496782,3043496782,126156302,126156302,23
1390,440108864,440108864,160793836,160793836,23
1259,2288811652,2288811652,2280917999,2280917999,22
1284,1056174355,1056174355,2284807345,2284807345,22
1292,2279082418,2279082418,2278174156,2278174156,22
1285,1057186186,1057186186,2286667351,2286667351,22
1286,2282365439,2282365439,2283901753,2283901753,22
1287,2278777575,2278777575,2274220145,2274220145,22
1288,2279363980,2279363980,2274550105,2274550105,22
1289,3084691205,3084691205,2275185191,2275185191,22
1290,2281446618,2281446618,2277358500,2277358500,22
1291,2282277737,2282277737,2277863803,2277863803,22
1297,2317525643,2317525643,2273935707,2273935707,22
1293,2279063470,2279063470,2278229196,2278229196,22
1294,2319725641,2319725641,2279785205,2279785205,22
1295,2318948685,2318948685,2280443109,2280443109,22
1296,2318749477,2318749477,2280561846,2280561846,22
1298,2317412755,2317412755,2273913713,2273913713,22
1299,1051750197,1051750197,2270002619,2270002619,22
1300,1051541566,1051541566,2269773623,2269773623,22
1281,1031393541,1031393541,2286703167,2286703167,22
1301,1004052484,1004052484,2262328663,2262328663,22
1282,3082149095,3082149095,2287270353,2287270353,22
1266,1943439132,1943439132,2848160548,2848160548,22
1280,2262199953,2262199953,2284382936,2284382936,22
1279,2262224997,2262224997,2284704229,2284704229,22
1303,3072039980,3072039980,2261466319,2261466319,22
1260,1029365083,1029365083,2283159504,2283159504,22
1261,3052326584,3052326584,2280972503,2280972503,22
1262,2287897661,2287897661,2284234715,2284234715,22
1263,2282288353,2282288353,2284282052,2284282052,22
1264,2282490876,2282490876,2284379772,2284379772,22
1265,2278991042,2278991042,2287053500,2287053500,22
1267,3031029026,3031029026,2281084771,2281084771,22
1268,3031322435,3031322435,2281333935,2281333935,22
1269,3072096035,3072096035,2281714408,2281714408,22
1270,2288420739,2288420739,2282669978,2282669978,22
1271,2320257778,2320257778,2284059285,2284059285,22
1272,3088125895,3088125895,2283936519,2283936519,22
1273,1031031869,1031031869,2283452657,2283452657,22
1274,2320071958,2320071958,2282887237,2282887237,22
1275,1028551390,1028551390,2282922003,2282922003,22
1276,1029055453,1029055453,2282993353,2282993353,22
1277,1029133501,1029133501,2283007498,2283007498,22
1278,1060905000,1060905000,2286757089,2286757089,22
1302,1004876281,1004876281,2261631515,2261631515,22
1283,3082070292,3082070292,2287172860,2287172860,22
1304,3031561459,3031561459,2261414629,2261414629,22
1326,2298463899,2298463899,2236068724,2236068724,22
1328,3033548898,3033548898,2230036392,2230036392,22
1329,2289177052,2289177052,2230523692,2230523692,22
1330,2289423701,2289423701,2230798397,2230798397,22
1331,2292094129,2292094129,2230922366,2230922366,22
1332,2298961953,2298961953,2231397661,2231397661,22
1333,2618572217,2618572217,2231259962,2231259962,22
1334,3085373801,3085373801,2238733004,2238733004,22
1335,981909195,981909195,2238779427,2238779427,22
1336,984830363,984830363,2242813416,2242813416,22
1337,985367677,985367677,2243317537,2243317537,22
1338,988565225,988565225,2248099544,2248099544,22
1339,988647541,988647541,2248221348,2248221348,22
1341,2291026197,2291026197,2250144961,2250144961,22
1342,2291186480,2291186480,2250414837,2250414837,22
1343,997508758,997508758,2251729025,2251729025,22
1344,1007164054,1007164054,2253284859,2253284859,22
1345,1010063239,1010063239,2257383966,2257383966,22
1346,2282504266,2282504266,2253717420,2253717420,22
1305,2287981178,2287981178,2282749523,2282749523,22
1327,3033285434,3033285434,2234277130,2234277130,22
1340,989477765,989477765,2248276429,2248276429,22
1325,968484145,968484145,2235904599,2235904599,22
1314,3042171689,3042171689,2231655313,2231655313,22
1306,3035138670,3035138670,2230364775,2230364775,22
1324,2288931396,2288931396,2235746908,2235746908,22
1307,3035204731,3035204731,2230405361,2230405361,22
1308,968244508,968244508,2236004004,2236004004,22
1309,958379119,958379119,2233137425,2233137425,22
1311,3019517284,3019517284,2233907626,2233907626,22
1312,968272429,968272429,2233861964,2233861964,22
1313,2291358738,2291358738,2233779937,2233779937,22
1310,3041979490,3041979490,2232850334,2232850334,22
1315,1021377352,1021377352,2231684200,2231684200,22
1317,2288984287,2288984287,2234971605,2234971605,22
1318,3032912191,3032912191,2229828428,2229828428,22
1323,2288973496,2288973496,2235866010,2235866010,22
1319,1021394075,1021394075,2230159308,2230159308,22
1320,967327671,967327671,2229559082,2229559082,22
1321,2365488964,2365488964,2233953079,2233953079,22
1316,968435830,968435830,2235019775,2235019775,22
1322,3035229035,3035229035,2229510635,2229510635,22
1221,813755175,813755175,2346412867,2346412867,21
1216,862503810,862503810,2342539757,2342539757,21
1218,52097545,52097545,2293573964,2293573964,21
1219,859249323,859249323,2346048706,2346048706,21
1220,1196652533,1196652533,2347203638,2347203638,21
1224,1513919780,1513919780,2289628599,2289628599,21
1222,1132786187,1132786187,2296507389,2296507389,21
1223,2785922201,2785922201,2296527152,2296527152,21
1225,2799046944,2799046944,2296375748,2296375748,21
1226,1131630951,1131630951,2293611168,2293611168,21
1214,2830913534,2830913534,2334332301,2334332301,21
1227,1196648019,1196648019,2346573922,2346573922,21
1215,864497420,864497420,2337694946,2337694946,21
1204,1528768837,1528768837,2314438344,2314438344,21
1213,1471553457,1471553457,2334229038,2334229038,21
1212,1471470560,1471470560,2334216307,2334216307,21
1211,1468825176,1468825176,2332229612,2332229612,21
1210,1468270158,1468270158,2331781071,2331781071,21
1209,1475546987,1475546987,2329319389,2329319389,21
1208,1475778469,1475778469,2329054195,2329054195,21
1207,869466947,869466947,2324245935,2324245935,21
1206,2732771222,2732771222,2324068132,2324068132,21
1205,1528362059,1528362059,2314913514,2314913514,21
1203,2798979054,2798979054,2313926439,2313926439,21
1202,1195101555,1195101555,2310594710,2310594710,21
1201,1195055192,1195055192,2310559809,2310559809,21
1200,1194955512,1194955512,2310509433,2310509433,21
1229,2709556052,2709556052,2323532386,2323532386,21
1228,2709565989,2709565989,2315722074,2315722074,21
1217,856147868,856147868,2342561104,2342561104,21
1230,855201250,855201250,2320701535,2320701535,21
1245,813305251,813305251,2322753733,2322753733,21
1231,1131884028,1131884028,2321020389,2321020389,21
1258,673201856,673201856,2511590469,2511590469,21
1257,1439943872,1439943872,2291601499,2291601499,21
1256,2844369501,2844369501,2291353535,2291353535,21
1255,2733094212,2733094212,2291006325,2291006325,21
1254,2733559506,2733559506,2298972116,2298972116,21
1253,2733285049,2733285049,2299417954,2299417954,21
1251,1432544209,1432544209,2302792268,2302792268,21
1250,1432121371,1432121371,2303782490,2303782490,21
1249,1431864260,1431864260,2304181510,2304181510,21
1248,1467857411,1467857411,2323008314,2323008314,21
1247,1178687424,1178687424,2323032702,2323032702,21
1246,2722336919,2722336919,2322419192,2322419192,21
1252,2891157988,2891157988,584735334,584735334,21
1244,813081541,813081541,2322892382,2322892382,21
1237,1132408173,1132408173,2323557415,2323557415,21
1243,1511527017,1511527017,2296973860,2296973860,21
1232,1439698507,1439698507,2316229078,2316229078,21
1233,2722283982,2722283982,2317930761,2317930761,21
1234,766785414,766785414,2317978166,2317978166,21
1235,1467891847,1467891847,2316113858,2316113858,21
1236,1132068207,1132068207,2323543296,2323543296,21
1238,858574657,858574657,2294507943,2294507943,21
1239,885761116,885761116,2294483578,2294483578,21
1240,860358037,860358037,2297395607,2297395607,21
1241,862029734,862029734,2298128851,2298128851,21
1242,1511503270,1511503270,2296860210,2296860210,21
1157,1604162446,1604162446,1876999209,1876999209,20
1152,1605228968,1605228968,1875511568,1875511568,20
1153,1605137133,1605137133,1875553974,1875553974,20
1154,1605093756,1605093756,1875808449,1875808449,20
1155,1604917244,1604917244,1875890062,1875890062,20
1156,1604729919,1604729919,1876101437,1876101437,20
1163,2777300161,2777300161,1871512881,1871512881,20
1158,2174875899,2174875899,1879663474,1879663474,20
1159,2180600546,2180600546,1880100319,1880100319,20
1160,1693144993,1693144993,1881187607,1881187607,20
1161,1763665661,1763665661,1882130361,1882130361,20
1162,1692382069,1692382069,1882629771,1882629771,20
1164,2778023379,2778023379,1870890304,1870890304,20
1150,1607350879,1607350879,1873097621,1873097621,20
1151,1605425503,1605425503,1875224030,1875224030,20
1136,1745260887,1745260887,1855555241,1855555241,20
1149,1706636264,1706636264,1883521777,1883521777,20
1140,1632478540,1632478540,1895407213,1895407213,20
1134,1547597842,1547597842,1853615092,1853615092,20
1135,1547039851,1547039851,1854298201,1854298201,20
1166,2771551174,2771551174,1870014309,1870014309,20
1137,1745654810,1745654810,1856123283,1856123283,20
1138,1764456734,1764456734,1857828107,1857828107,20
1139,1630936385,1630936385,1896842602,1896842602,20
1141,1638948079,1638948079,1890157435,1890157435,20
1148,1654355210,1654355210,1884635823,1884635823,20
1142,1646954047,1646954047,1890123275,1890123275,20
1143,2146123851,2146123851,1890047400,1890047400,20
1144,2199081819,2199081819,1889062236,1889062236,20
1145,1648039729,1648039729,1887138027,1887138027,20
1146,1648076976,1648076976,1886916680,1886916680,20
1147,2482269225,2482269225,1191409533,1191409533,20
1165,2172490609,2172490609,1870600061,1870600061,20
1181,72684323,72684323,1861572737,1861572737,20
1167,109792984,109792984,1865914576,1865914576,20
1168,1163028622,1163028622,2652549554,2652549554,20
1199,497573003,497573003,2639538962,2639538962,20
1198,1667061246,1667061246,1842621611,1842621611,20
1197,1690261669,1690261669,1825324978,1825324978,20
1196,1701120133,1701120133,1825527716,1825527716,20
1195,1689860011,1689860011,1825014096,1825014096,20
1194,1700518223,1700518223,1824906872,1824906872,20
1193,1574586802,1574586802,1850525425,1850525425,20
1192,1549240177,1549240177,1822403427,1822403427,20
1191,1763763370,1763763370,1813272123,1813272123,20
1190,1763718947,1763718947,1813198116,1813198116,20
1189,1706551324,1706551324,1824772010,1824772010,20
1188,1720083123,1720083123,1860235308,1860235308,20
1187,2018098223,2018098223,702077884,702077884,20
1186,1713975299,1713975299,1863816684,1863816684,20
1185,109056398,109056398,1865208549,1865208549,20
1184,1704871051,1704871051,1865652475,1865652475,20
1183,113504498,113504498,1863908583,1863908583,20
1169,1612818359,1612818359,1862376354,1862376354,20
1170,1612842765,1612842765,1862385956,1862385956,20
1171,1613031992,1613031992,1862563744,1862563744,20
1172,1675279704,1675279704,1862665180,1862665180,20
1173,1713812325,1713812325,1863275679,1863275679,20
1174,1607789524,1607789524,1859313234,1859313234,20
1175,1649759130,1649759130,1859491636,1859491636,20
1176,1541639510,1541639510,1860163668,1860163668,20
1177,2789021913,2789021913,1860133839,1860133839,20
1178,126030263,126030263,1860074856,1860074856,20
1179,1740616587,1740616587,1859936316,1859936316,20
1180,1675650199,1675650199,1861189949,1861189949,20
1182,72676037,72676037,1861549996,1861549996,20
1133,1547162157,1547162157,1854144154,1854144154,20
1132,2965807850,2965807850,2154661093,2154661093,19
1131,2795654934,2795654934,2146583146,2146583146,19
1087,1892455677,1892455677,2161156720,2161156720,19
1104,1894575897,1894575897,2109901298,2109901298,19
1102,1995905598,1995905598,2099886726,2099886726,19
1101,194435218,194435218,2097628861,2097628861,19
1100,2793219142,2793219142,2140744503,2140744503,19
1099,1996768623,1996768623,2141825562,2141825562,19
1098,1509337917,1509337917,2133732374,2133732374,19
1096,830766618,830766618,2147287776,2147287776,19
1095,1510031963,1510031963,2147735690,2147735690,19
1094,2327165673,2327165673,2163557707,2163557707,19
1093,2327191480,2327191480,2163523182,2163523182,19
1092,2327214622,2327214622,2163459209,2163459209,19
1091,2328074220,2328074220,2163314519,2163314519,19
1090,2328204185,2328204185,2163218188,2163218188,19
1089,2260539258,2260539258,2156492721,2156492721,19
1088,1892638010,1892638010,2160635965,2160635965,19
1086,1892365461,1892365461,2161194080,2161194080,19
1085,1894308879,1894308879,2162171597,2162171597,19
1084,1892960358,1892960358,2120715782,2120715782,19
1083,1987756518,1987756518,2119904695,2119904695,19
1082,1984873766,1984873766,2116219381,2116219381,19
1081,1904793758,1904793758,2113319124,2113319124,19
1080,1980849417,1980849417,2099204337,2099204337,19
1079,2965710870,2965710870,2111421938,2111421938,19
1130,240424816,240424816,2142193202,2142193202,19
1103,239221188,239221188,2103737595,2103737595,19
1097,831433957,831433957,2141143006,2141143006,19
1105,1888144969,1888144969,1496425099,1496425099,19
